category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Metabolism,Carbohydrate metabolism,hsa00020,Citrate cycle (TCA cycle),2/77,30/9446,0.06666666666666667,8.178354978354978,3.5698671757973663,0.024621303636719404,0.36462384062435693,0.3351620180683489,IDH2/MDH1,2
Human Diseases,Cancer: specific types,hsa05220,Chronic myeloid leukemia,3/77,77/9446,0.03896103896103896,4.779558104233429,3.0188358140405955,0.024762272428138974,0.36462384062435693,0.3351620180683489,SMAD3/STAT5B/SOS1,3
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,5/77,205/9446,0.024390243902439025,2.9920810896420655,2.6141119504178505,0.025698000390472747,0.36462384062435693,0.3351620180683489,CHEK1/KAT2A/STAT5B/STAT3/IRF3,5
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,5/77,205/9446,0.024390243902439025,2.9920810896420655,2.6141119504178505,0.025698000390472747,0.36462384062435693,0.3351620180683489,SMAD3/NDUFAB1/PDK2/NDUFS7/COX7A2L,5
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,4/77,138/9446,0.028985507246376812,3.5558065123282514,2.7418207103049665,0.02598334242065091,0.36462384062435693,0.3351620180683489,ATP6V1D/NDUFAB1/NDUFS7/COX7A2L,4
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,4/77,144/9446,0.027777777777777776,3.4076479076479074,2.639281897980582,0.029765380196092036,0.36462384062435693,0.3351620180683489,SMAD3/STAT3/AXIN2/PCGF1,4
Human Diseases,Cancer: overview,hsa05207,Chemical carcinogenesis - receptor activation,5/77,217/9446,0.02304147465437788,2.826620384224071,2.4677466330235633,0.03178758540819436,0.36462384062435693,0.3351620180683489,ADRB1/STAT5B/STAT3/ADCY3/SOS1,5
NA,NA,hsa04081,Hormone signaling,5/77,219/9446,0.0228310502283105,2.8008064994366366,2.4443228676795363,0.032883492913304876,0.36462384062435693,0.3351620180683489,ADRB1/GUCY2C/STAT5B/STAT3/ADCY3,5
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,3/77,87/9446,0.034482758620689655,4.230183609493954,2.743922469286395,0.033879592727398475,0.36462384062435693,0.3351620180683489,SMAD3/AXIN2/SOS1,3
Genetic Information Processing,Replication and repair,hsa03030,DNA replication,2/77,36/9446,0.05555555555555555,6.815295815295815,3.169041849771647,0.03456078234880978,0.36462384062435693,0.3351620180683489,RPA2/POLA2,2
Human Diseases,Infectious disease: viral,hsa05163,Human cytomegalovirus infection,5/77,227/9446,0.022026431718061675,2.702099662452085,2.3531831553168443,0.03750304230482646,0.36462384062435693,0.3351620180683489,IL10RA/STAT3/IRF3/ADCY3/SOS1,5
Cellular Processes,Cellular community - eukaryotes,hsa04540,Gap junction,3/77,92/9446,0.03260869565217391,4.000282326369282,2.621543562614218,0.03900737758494433,0.36462384062435693,0.3351620180683489,ADRB1/ADCY3/SOS1,3
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,4/77,158/9446,0.02531645569620253,3.105704422160118,2.419716988076928,0.03980482815642797,0.36462384062435693,0.3351620180683489,CHEK1/DDX11/SMAD3/MAU2,4
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,5/77,235/9446,0.02127659574468085,2.6101132909643545,2.265878920591164,0.042504824840447285,0.36462384062435693,0.3351620180683489,NDUFAB1/NDUFS7/ADCY3/SOS1/COX7A2L,5
Genetic Information Processing,Replication and repair,hsa03440,Homologous recombination,2/77,41/9446,0.04878048780487805,5.984162179284131,2.8993751879383223,0.04383090131780182,0.36462384062435693,0.3351620180683489,RPA2/BRCA1,2
Organismal Systems,Digestive system,hsa04970,Salivary secretion,3/77,97/9446,0.030927835051546393,3.79408220645334,2.5075072137591348,0.04450807444240977,0.36462384062435693,0.3351620180683489,ADRB1/LYZ/ADCY3,3
Human Diseases,Endocrine and metabolic disease,hsa04933,AGE-RAGE signaling pathway in diabetic complications,3/77,101/9446,0.0297029702970297,3.643821525009644,2.421602701279688,0.049172671797268835,0.38791774417845415,0.3565737604012477,SMAD3/STAT5B/STAT3,3
Metabolism,Carbohydrate metabolism,hsa00620,Pyruvate metabolism,2/77,47/9446,0.0425531914893617,5.220226581928709,2.629320921169756,0.056015456978905837,0.4202387356239739,0.3862831965705913,ACYP2/MDH1,2
NA,NA,hsa03272,Virion - Hepatitis viruses,2/77,48/9446,0.041666666666666664,5.111471861471861,2.588808613483989,0.05814989728522453,0.4202387356239739,0.3862831965705913,HSPG2/EPCAM,2
Organismal Systems,Immune system,hsa04659,Th17 cell differentiation,3/77,109/9446,0.027522935779816515,3.3763850828071016,2.2621745457176865,0.05918855431323576,0.4202387356239739,0.3862831965705913,SMAD3/STAT5B/STAT3,3
Human Diseases,Infectious disease: bacterial,hsa05110,Vibrio cholerae infection,2/77,51/9446,0.0392156862745098,4.810797046091164,2.473729681026455,0.06471899050731877,0.4446820960664161,0.40875151899359224,ATP6V1D/ADCY3,2
Organismal Systems,Endocrine system,hsa04928,"Parathyroid hormone synthesis, secretion and action",3/77,115/9446,0.02608695652173913,3.200225861095426,2.152047310977003,0.06728267975401399,0.4478503371126556,0.4116637642844277,SLC12A3/PDE4C/ADCY3,3
Organismal Systems,Immune system,hsa04062,Chemokine signaling pathway,4/77,193/9446,0.02072538860103627,2.5424937756543975,1.9627298067584784,0.07239191005212492,0.46260609381897816,0.4252272470982452,STAT5B/STAT3/ADCY3/SOS1,4
Genetic Information Processing,Replication and repair,hsa03460,Fanconi anemia pathway,2/77,55/9446,0.03636363636363636,4.460920897284534,2.333548447851458,0.07384322624340496,0.46260609381897816,0.4252272470982452,RPA2/BRCA1,2
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,6/77,371/9446,0.016172506738544475,1.9839675149648197,1.7528474570629422,0.08147967858829157,0.4931708627651741,0.45332236458770636,GPX2/NDUFAB1/NDUFS7/TOMM40/NUP62/COX7A2L,6
Organismal Systems,Endocrine system,hsa04923,Regulation of lipolysis in adipocytes,2/77,59/9446,0.03389830508474576,4.158485582214396,2.2061814056495486,0.08335282187580406,0.4931708627651741,0.45332236458770636,ADRB1/ADCY3,2
Environmental Information Processing,Signal transduction,hsa04068,FoxO signaling pathway,3/77,133/9446,0.022556390977443608,2.7671125866614585,1.860565499216946,0.09436040653320327,0.5138587258507991,0.4723386360674506,SMAD3/STAT3/SOS1,3
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,7/77,483/9446,0.014492753623188406,1.7779032561641257,1.5910073309818198,0.0978752268335096,0.5138587258507991,0.4723386360674506,GPX2/NDUFAB1/UBB/AXIN2/NDUFS7/TOMM40/COX7A2L,7
Organismal Systems,Endocrine system,hsa04927,Cortisol synthesis and secretion,2/77,65/9446,0.03076923076923077,3.774625374625375,2.034867747326545,0.09826683660865164,0.5138587258507991,0.4723386360674506,PBX1/ADCY3,2
Human Diseases,Immune disease,hsa05321,Inflammatory bowel disease,2/77,66/9446,0.030303030303030304,3.717434081070445,2.0083032482167313,0.10082193098768671,0.5138587258507991,0.4723386360674506,SMAD3/STAT3,2
Organismal Systems,Endocrine system,hsa04915,Estrogen signaling pathway,3/77,139/9446,0.02158273381294964,2.6476688778847053,1.7740759398062755,0.10424872545102397,0.5138587258507991,0.4723386360674506,KRT34/ADCY3/SOS1,3
Human Diseases,Infectious disease: viral,hsa05162,Measles,3/77,139/9446,0.02158273381294964,2.6476688778847053,1.7740759398062755,0.10424872545102397,0.5138587258507991,0.4723386360674506,STAT5B/STAT3/IRF3,3
Metabolism,Metabolism of cofactors and vitamins,hsa00830,Retinol metabolism,2/77,68/9446,0.029411764705882353,3.608097784568373,1.9566941051075313,0.10598735222432291,0.5138587258507991,0.4723386360674506,RDH12/CYP2A6,2
Metabolism,Glycan biosynthesis and metabolism,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,1/77,14/9446,0.07142857142857142,8.762523191094619,2.634903756961131,0.10833904542011186,0.5138587258507991,0.4723386360674506,FUT8,1
Environmental Information Processing,Signal transduction,hsa04024,cAMP signaling pathway,4/77,226/9446,0.017699115044247787,2.1712446845190208,1.6156084509598143,0.11246167196586308,0.5138587258507991,0.4723386360674506,ADRB1/PDE4C/FFAR2/ADCY3,4
Human Diseases,Cancer: overview,hsa05208,Chemical carcinogenesis - reactive oxygen species,4/77,227/9446,0.01762114537444934,2.1616797299616684,1.6060429554874969,0.11380622137682334,0.5138587258507991,0.4723386360674506,NDUFAB1/NDUFS7/SOS1/COX7A2L,4
Metabolism,Metabolism of cofactors and vitamins,hsa00730,Thiamine metabolism,1/77,15/9446,0.06666666666666667,8.178354978354978,2.5222690583246354,0.11561829621555864,0.5138587258507991,0.4723386360674506,AK4,1
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,3/77,148/9446,0.02027027027027027,2.486661986661987,1.6525250360700494,0.11981276885320691,0.5138587258507991,0.4723386360674506,BRCA1/AXIN2/SOS1,3
Organismal Systems,Nervous system,hsa04723,Retrograde endocannabinoid signaling,3/77,149/9446,0.020134228187919462,2.4699729800400942,1.6395731398212925,0.12159341638557343,0.5138587258507991,0.4723386360674506,NDUFAB1/NDUFS7/ADCY3,3
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,3/77,150/9446,0.02,2.453506493506494,1.62672549243441,0.12338392441754131,0.5138587258507991,0.4723386360674506,SMAD3/AXIN2/SOS1,3
Organismal Systems,Endocrine system,hsa04918,Thyroid hormone synthesis,2/77,75/9446,0.02666666666666667,3.2713419913419917,1.790275700378892,0.12459897914693183,0.5138587258507991,0.4723386360674506,GPX2/ADCY3,2
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,2/77,77/9446,0.025974025974025976,3.186372069488953,1.7463148135752709,0.1300544969073987,0.5138587258507991,0.4723386360674506,SMAD3/STAT3,2
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,3/77,155/9446,0.01935483870967742,2.3743611227482195,1.5639944401063313,0.13248050705100353,0.5138587258507991,0.4723386360674506,PBX1/AXIN2/ADCY3,3
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,5/77,333/9446,0.015015015015015015,1.841971841971842,1.4180407899431617,0.13494726085525877,0.5138587258507991,0.4723386360674506,HES2/ATP6V1D/AXIN2/IRF3/SOS1,5
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,3/77,157/9446,0.01910828025477707,2.3441144842418726,1.539576700905704,0.13618429161486037,0.5138587258507991,0.4723386360674506,CHEK1/SMAD3/ZFP36L2,3
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,3/77,157/9446,0.01910828025477707,2.3441144842418726,1.539576700905704,0.13618429161486037,0.5138587258507991,0.4723386360674506,NDUFAB1/NDUFS7/COX7A2L,3
Human Diseases,Drug resistance: antineoplastic,hsa01521,EGFR tyrosine kinase inhibitor resistance,2/77,80/9446,0.025,3.0668831168831168,1.6829978407965334,0.13834032104389232,0.5138587258507991,0.4723386360674506,STAT3/SOS1,2
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,3/77,159/9446,0.018867924528301886,2.314628767458956,1.5155270599251445,0.13992397229740067,0.5138587258507991,0.4723386360674506,STAT3/IRF3/SOS1,3
Genetic Information Processing,Chromosome,hsa03083,Polycomb repressive complex,2/77,83/9446,0.024096385542168676,2.9560319198873417,1.6225840268948903,0.14673979618720887,0.5297555353877201,0.48695097396647363,ASXL2/PCGF1,2
Metabolism,Global and overview maps,hsa01232,Nucleotide metabolism,2/77,85/9446,0.023529411764705882,2.886478227654698,1.583798260842698,0.1523975370695922,0.5338118642604223,0.49067954906072914,AK4/DGUOK,2
Environmental Information Processing,Signal transduction,hsa04012,ErbB signaling pathway,2/77,86/9446,0.023255813953488372,2.852914527333132,1.5648272913034793,0.1552427337482953,0.5338118642604223,0.49067954906072914,STAT5B/SOS1,2
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,3/77,170/9446,0.01764705882352941,2.164858670741024,1.3893672313455594,0.16109405430903123,0.5338118642604223,0.49067954906072914,SMAD3/AXIN2/SOS1,3
Environmental Information Processing,Signal transduction,hsa04310,Wnt signaling pathway,3/77,174/9446,0.017241379310344827,2.115091804746977,1.3458549647558733,0.16902588468602622,0.5338118642604223,0.49067954906072914,ROR1/SMAD3/AXIN2,3
Human Diseases,Substance dependence,hsa05032,Morphine addiction,2/77,91/9446,0.02197802197802198,2.6961609818752676,1.4738917673873546,0.1696178515388252,0.5338118642604223,0.49067954906072914,PDE4C/ADCY3,2
Metabolism,Glycan biosynthesis and metabolism,hsa00515,Mannose type O-glycan biosynthesis,1/77,23/9446,0.043478260869565216,5.333709768492377,1.8863786378705958,0.17177927214319522,0.5338118642604223,0.49067954906072914,FKRP,1
Metabolism,Metabolism of terpenoids and polyketides,hsa00900,Terpenoid backbone biosynthesis,1/77,23/9446,0.043478260869565216,5.333709768492377,1.8863786378705958,0.17177927214319522,0.5338118642604223,0.49067954906072914,ZMPSTE24,1
Genetic Information Processing,Replication and repair,hsa03430,Mismatch repair,1/77,23/9446,0.043478260869565216,5.333709768492377,1.8863786378705958,0.17177927214319522,0.5338118642604223,0.49067954906072914,RPA2,1
Organismal Systems,Excretory system,hsa04964,Proximal tubule bicarbonate reclamation,1/77,23/9446,0.043478260869565216,5.333709768492377,1.8863786378705958,0.17177927214319522,0.5338118642604223,0.49067954906072914,MDH1,1
Cellular Processes,Cellular community - eukaryotes,hsa04520,Adherens junction,2/77,93/9446,0.021505376344086023,2.6381790252757997,1.4392196914461308,0.1754311290996693,0.5338118642604223,0.49067954906072914,SMAD3/NECTIN2,2
Organismal Systems,Endocrine system,hsa04912,GnRH signaling pathway,2/77,93/9446,0.021505376344086023,2.6381790252757997,1.4392196914461308,0.1754311290996693,0.5338118642604223,0.49067954906072914,ADCY3/SOS1,2
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,4/77,271/9446,0.014760147601476014,1.8107058992667848,1.2275654777659755,0.17946526415832245,0.5383957924749674,0.49489309315712343,NDUFAB1/UBB/NDUFS7/COX7A2L,4
Human Diseases,Drug resistance: antineoplastic,hsa01522,Endocrine resistance,2/77,99/9446,0.020202020202020204,2.478289387380297,1.3404192596464288,0.19305399783591112,0.5711180769312371,0.5249713976239688,ADCY3/SOS1,2
Metabolism,Glycan biosynthesis and metabolism,hsa00601,Glycosphingolipid biosynthesis - lacto and neolacto series,1/77,28/9446,0.03571428571428571,4.3812615955473095,1.6243445987501826,0.20507670353879415,0.5902883493751778,0.5425927006858564,B3GNT3,1
Organismal Systems,Excretory system,hsa04966,Collecting duct acid secretion,1/77,28/9446,0.03571428571428571,4.3812615955473095,1.6243445987501826,0.20507670353879415,0.5902883493751778,0.5425927006858564,ATP6V1D,1
Cellular Processes,Transport and catabolism,hsa04137,Mitophagy - animal,2/77,105/9446,0.01904761904761905,2.3366728509585655,1.248598517547891,0.2109004816049706,0.5910763497612992,0.54331703017347,UBB/TOMM40,2
Human Diseases,Cardiovascular disease,hsa05414,Dilated cardiomyopathy,2/77,105/9446,0.01904761904761905,2.3366728509585655,1.248598517547891,0.2109004816049706,0.5910763497612992,0.54331703017347,ADRB1/ADCY3,2
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,3/77,196/9446,0.015306122448979591,1.8776835409488473,1.125627896567466,0.21449115672666366,0.5933326802958359,0.5453910478627402,UBB/STAT3/IRF3,3
Metabolism,Carbohydrate metabolism,hsa00630,Glyoxylate and dicarboxylate metabolism,1/77,32/9446,0.03125,3.833603896103896,1.455548755913176,0.23076030422695248,0.6174950927980459,0.5676011231056909,MDH1,1
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,3/77,204/9446,0.014705882352941176,1.8040488922841864,1.0524810469593544,0.23165095336642272,0.6174950927980459,0.5676011231056909,HSPG2/STAT3/SOS1,3
Human Diseases,Infectious disease: parasitic,hsa05145,Toxoplasmosis,2/77,112/9446,0.017857142857142856,2.1906307977736548,1.1490844549338624,0.23192303954856186,0.6174950927980459,0.5676011231056909,IL10RA/STAT3,2
Metabolism,Global and overview maps,hsa01210,2-Oxocarboxylic acid metabolism,1/77,33/9446,0.030303030303030304,3.717434081070445,1.4175934004256714,0.2370521521741079,0.623359363124506,0.5729915569120737,IDH2,1
Metabolism,Global and overview maps,hsa01200,Carbon metabolism,2/77,117/9446,0.017094017094017096,2.097014097014097,1.0823988371650484,0.247025853928911,0.6359323917162276,0.5845486773373775,IDH2/MDH1,2
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,4/77,311/9446,0.012861736334405145,1.5778176807115714,0.9393262727957765,0.24780464090350654,0.6359323917162276,0.5845486773373775,GPX2/NDUFAB1/NDUFS7/COX7A2L,4
Metabolism,Glycan biosynthesis and metabolism,hsa00512,Mucin type O-glycan biosynthesis,1/77,36/9446,0.027777777777777776,3.4076479076479074,1.312046234824812,0.25562451201419045,0.6461306402300152,0.5939229013233646,B3GNT3,1
Human Diseases,Cardiovascular disease,hsa05417,Lipid and atherosclerosis,3/77,216/9446,0.013888888888888888,1.7038239538239537,0.9486145742739743,0.2578455606551704,0.6461306402300152,0.5939229013233646,STAT3/CYP2A6/IRF3,3
Organismal Systems,Endocrine system,hsa04926,Relaxin signaling pathway,2/77,130/9446,0.015384615384615385,1.8873126873126875,0.9234924555255971,0.2864084366365356,0.6970618751399955,0.6407388622487729,ADCY3/SOS1,2
Organismal Systems,Immune system,hsa04650,Natural killer cell mediated cytotoxicity,2/77,134/9446,0.014925373134328358,1.8309749951540997,0.8782508836063878,0.2985087664869489,0.6970618751399955,0.6407388622487729,HCST/SOS1,2
Metabolism,Glycan biosynthesis and metabolism,hsa00513,Various types of N-glycan biosynthesis,1/77,44/9446,0.022727272727272728,2.7880755608028336,1.0777097362883272,0.3029971796057931,0.6970618751399955,0.6407388622487729,FUT8,1
Organismal Systems,Excretory system,hsa04962,Vasopressin-regulated water reabsorption,1/77,44/9446,0.022727272727272728,2.7880755608028336,1.0777097362883272,0.3029971796057931,0.6970618751399955,0.6407388622487729,ADCY3,1
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,3/77,238/9446,0.012605042016806723,1.546327621957874,0.7738534198084213,0.3067897811689763,0.6970618751399955,0.6407388622487729,STAT3/RPL27/IRF3,3
Environmental Information Processing,Membrane transport,hsa02010,ABC transporters,1/77,45/9446,0.022222222222222223,2.726118326118326,1.0521787301192176,0.3087054562671795,0.6970618751399955,0.6407388622487729,ABCC11,1
Genetic Information Processing,"Folding, sorting and degradation",hsa03050,Proteasome,1/77,46/9446,0.021739130434782608,2.6668548842461886,1.0273359959200068,0.31436758581376256,0.6970618751399955,0.6407388622487729,PSME2,1
Environmental Information Processing,Signal transduction,hsa04371,Apelin signaling pathway,2/77,140/9446,0.014285714285714285,1.752504638218924,0.813188819892067,0.3166019918678854,0.6970618751399955,0.6407388622487729,SMAD3/ADCY3,2
Metabolism,Glycan biosynthesis and metabolism,hsa00514,Other types of O-glycan biosynthesis,1/77,47/9446,0.02127659574468085,2.6101132909643545,1.0031462716988258,0.3199839364406072,0.6970618751399955,0.6407388622487729,COLGALT2,1
Genetic Information Processing,"Folding, sorting and degradation",hsa04120,Ubiquitin mediated proteolysis,2/77,142/9446,0.014084507042253521,1.7278214743003475,0.7921983086125679,0.3226125412900943,0.6970618751399955,0.6407388622487729,UBB/BRCA1,2
Organismal Systems,Immune system,hsa04672,Intestinal immune network for IgA production,1/77,50/9446,0.02,2.453506493506494,0.9341792116294766,0.33656195340531225,0.6970618751399955,0.6407388622487729,IL15RA,1
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,3/77,253/9446,0.011857707509881422,1.454648118679739,0.664518005807162,0.3404486303772266,0.6970618751399955,0.6407388622487729,ILK/UBB/IRF3,3
Environmental Information Processing,Signal transduction,hsa04072,Phospholipase D signaling pathway,2/77,149/9446,0.013422818791946308,1.6466486533600628,0.7212566335211484,0.34354479202832366,0.6970618751399955,0.6407388622487729,ADCY3/SOS1,2
Metabolism,Amino acid metabolism,hsa00270,Cysteine and methionine metabolism,1/77,52/9446,0.019230769230769232,2.3591408591408594,0.8909238533471211,0.34739169094160394,0.6970618751399955,0.6407388622487729,MDH1,1
Organismal Systems,Endocrine system,hsa04913,Ovarian steroidogenesis,1/77,52/9446,0.019230769230769232,2.3591408591408594,0.8909238533471211,0.34739169094160394,0.6970618751399955,0.6407388622487729,ADCY3,1
Environmental Information Processing,Signaling molecules and interaction,hsa04080,Neuroactive ligand-receptor interaction,4/77,370/9446,0.010810810810810811,1.3262197262197262,0.5803146862597374,0.3563935205145279,0.6970618751399955,0.6407388622487729,ADRB1/PATE1/CHRNB1/PPY,4
Metabolism,Global and overview maps,hsa01240,Biosynthesis of cofactors,2/77,154/9446,0.012987012987012988,1.5931860347444764,0.6728161415205749,0.35837728144833136,0.6970618751399955,0.6407388622487729,AK4/RDH12,2
Organismal Systems,Circulatory system,hsa04261,Adrenergic signaling in cardiomyocytes,2/77,154/9446,0.012987012987012988,1.5931860347444764,0.6728161415205749,0.35837728144833136,0.6970618751399955,0.6407388622487729,ADRB1/ADCY3,2
Metabolism,Lipid metabolism,hsa00600,Sphingolipid metabolism,1/77,55/9446,0.01818181818181818,2.230460448642267,0.8296459685988912,0.3633099374507245,0.6970618751399955,0.6407388622487729,CERS1,1
Environmental Information Processing,Signal transduction,hsa04390,Hippo signaling pathway,2/77,157/9446,0.012738853503184714,1.562742989494582,0.6445775306949046,0.367221410599474,0.6970618751399955,0.6407388622487729,SMAD3/AXIN2,2
Metabolism,Glycan biosynthesis and metabolism,hsa00510,N-Glycan biosynthesis,1/77,56/9446,0.017857142857142856,2.1906307977736548,0.8100989210880036,0.36853037561665936,0.6970618751399955,0.6407388622487729,FUT8,1
Environmental Information Processing,Signal transduction,hsa04150,mTOR signaling pathway,2/77,158/9446,0.012658227848101266,1.552852211080059,0.6352961379422837,0.37015950944581333,0.6970618751399955,0.6407388622487729,ATP6V1D/SOS1,2
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,2/77,159/9446,0.012578616352201259,1.5430858449726375,0.6260788705462743,0.3730924462247742,0.6970618751399955,0.6407388622487729,STAT5B/STAT3,2
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecules,2/77,160/9446,0.0125,1.5334415584415584,0.6169247912922535,0.3760201101592776,0.6970618751399955,0.6407388622487729,SELL/NECTIN2,2
Environmental Information Processing,Signal transduction,hsa04022,cGMP-PKG signaling pathway,2/77,166/9446,0.012048192771084338,1.4780159599436709,0.5632772061008818,0.39346942157689857,0.6970618751399955,0.6407388622487729,ADRB1/ADCY3,2
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,4/77,391/9446,0.010230179028132993,1.2549905337629124,0.46683986376668335,0.3956413485779299,0.6970618751399955,0.6407388622487729,NDUFAB1/AXIN2/NDUFS7/COX7A2L,4
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,3/77,278/9446,0.01079136690647482,1.3238344389423526,0.4968300468465573,0.3962739488544782,0.6970618751399955,0.6407388622487729,NDUFAB1/NDUFS7/COX7A2L,3
Organismal Systems,Aging,hsa04213,Longevity regulating pathway - multiple species,1/77,62/9446,0.016129032258064516,1.9786342689568495,0.70084501540243,0.39897741735716186,0.6970618751399955,0.6407388622487729,ADCY3,1
Environmental Information Processing,Signal transduction,hsa04330,Notch signaling pathway,1/77,62/9446,0.016129032258064516,1.9786342689568495,0.70084501540243,0.39897741735716186,0.6970618751399955,0.6407388622487729,KAT2A,1
Metabolism,Amino acid metabolism,hsa00310,Lysine degradation,1/77,63/9446,0.015873015873015872,1.9472273757988041,0.6838382386805218,0.4039090817714308,0.6970618751399955,0.6407388622487729,COLGALT2,1
Genetic Information Processing,Replication and repair,hsa03420,Nucleotide excision repair,1/77,63/9446,0.015873015873015872,1.9472273757988041,0.6838382386805218,0.4039090817714308,0.6970618751399955,0.6407388622487729,RPA2,1
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,1/77,63/9446,0.015873015873015872,1.9472273757988041,0.6838382386805218,0.4039090817714308,0.6970618751399955,0.6407388622487729,AXIN2,1
Genetic Information Processing,Information processing in viruses,hsa03250,Viral life cycle - HIV-1,1/77,64/9446,0.015625,1.916801948051948,0.6671408352652761,0.40880080091281423,0.6970618751399955,0.6407388622487729,KAT2A,1
Organismal Systems,Immune system,hsa04664,Fc epsilon RI signaling pathway,1/77,69/9446,0.014492753623188406,1.7779032561641257,0.5879195486717329,0.43267130610639803,0.6970618751399955,0.6407388622487729,SOS1,1
Organismal Systems,Endocrine system,hsa04924,Renin secretion,1/77,69/9446,0.014492753623188406,1.7779032561641257,0.5879195486717329,0.43267130610639803,0.6970618751399955,0.6407388622487729,ADRB1,1
Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,1/77,70/9446,0.014285714285714285,1.752504638218924,0.5728608275664203,0.43732997193020196,0.6970618751399955,0.6407388622487729,STAT3,1
