"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0005819","spindle",236,0.273958513854528,1.59843002776051,0.000225592784374047,0.00996628121349939,0.00821750026204212,5809,"tags=80%, list=60%, signal=33%","STX1B/IRAG2/SEPTIN12/CDC14A/TUBGCP3/DNAAF1/HASPIN/SPAST/KIF14/HAUS2/MBIP/CEP128/ZNF207/CEP295/KNSTRN/SMC6/ASPM/FLCN/CALM1/MAP2K5/RACGAP1/DR1/UNC119/DLGAP5/WDR62/CHAMP1/CEP85/HNRNPU/ARHGEF2/MZT1/KATNAL2/CDC6/NSL1/RMDN2/ANXA11/PHLPP2/ZZZ3/MAD2L2/MAPRE2/WAPL/ANAPC7/KIF20B/CDC16/NUDC/JTB/ARL3/DAPK3/DCUN1D5/INCENP/CEP89/CDC20/E4F1/RMDN3/CHMP6/AKT1/EML2/SMC3/ATM/RB1/TPR/SHCBP1/INO80/TUBG2/CEP104/TUBGCP2/CDC42/DDX11/CEP350/MISP/KATNB1/CTTN/CDC27/SKA3/EVI5/CENPF/PAFAH1B1/TMEM201/SPAG5/ALMS1/KAT5/CEP170/NCOR1/CBX1/PRC1/KIF23/MIS12/POLDIP2/SKA2/TUBGCP5/PMF1/TUBG1/KIFAP3/KNTC1/RALBP1/CENPV/MAPKBP1/CALM2/KLHL42/KAT2A/INPPL1/ZWILCH/CTDP1/TUBGCP4/KIF22/CKAP5/CKAP2/KIF18A/UHRF1/ABRAXAS2/PRPF19/CEP95/CHMP3/MTCL1/CSNK1D/CHMP1A/CLTC/NUMA1/KLHL21/DCTN1/VPS4B/MAP7D1/TPT1/MMS19/HAUS8/ANKFN1/BIRC5/NEK2/NUP62/PLEKHG6/KATNBL1/TUBB6/LATS2/TAF1D/CHMP1B/RCC2/NEDD1/KATNAL1/HAUS4/SIRT2/BCCIP/CDC7/NGRN/GIT1/PLK1/PARP4/FAM161A/NDEL1/VPS4A/EML4/CDK1/NUSAP1/HAUS1/TUBB3/BIRC6/NUP85/SNCG/ANAPC5/SGF29/LUZP1/AURKB/WNK1/BUB1B/CIAO1/ARHGEF7/CHMP4A/NEK7/ERCC2/CALM3/GPSM2/CHMP2A/AUNIP/DIAPH3/ENKD1/ARL2BP/ZW10/EPB41/DYNLL1/RASSF10/CFAP53/ARL8A/KIF11/FAM110C/KIF2C/NIN/WDR73/RPS3/ESPL1/LSM14A/RAB11A"
"GO:0031966","mitochondrial membrane",390,0.243658220609666,1.48322060935104,0.000230127274912064,0.00996628121349939,0.00821750026204212,5776,"tags=75%, list=60%, signal=31%","REEP1/CYP11A1/SLC8A3/TMEM160/NME3/VAMP1/MAPK8IP1/MIEF2/TOMM20L/MRPL54/ATAD3B/NDUFAF1/TIMM10/SNN/LPIN1/PGS1/PEMT/ANGEL1/NDUFA3/MRPS34/MRPL35/C11orf65/NDUFAB1/QTRT1/L2HGDH/SORD/MUL1/MRPS12/MRPL19/BCL2A1/COX10/LDHD/NDUFC2/CLPX/TOMM40/CISD1/MRPS11/TIMM50/PPIF/SDHB/MRPL9/COQ6/MRPL28/MYO19/NDUFC2-KCTD14/DARS2/SLC25A10/COX11/AFG3L2/MRPL4/ATAD1/CNP/FOXRED1/NDUFS7/MRPL42/MTARC1/SLC25A42/AURKAIP1/MCU/ATP5F1C/TIMM21/MRPS23/ULK1/MRPL52/ATAD3A/RPS6KB1/MPV17L2/MRPS5/MRPL30/DHODH/NDUFS3/ERAL1/MRPL27/FLVCR1/TOMM40L/TIMM8B/NDUFA7/VDAC2/MRPL58/VRK2/CEBPZOS/SYNJ2BP/RMDN3/MGST1/MICOS13/TYMS/MRPL33/GHITM/NDUFB7/TIMM44/MRPL38/SPART/ATXN3/ABCB10/TWNK/C19orf12/VPS13C/PPP1R15A/COX15/MRPS7/KRAS/SLC25A21/SQOR/DMAC2L/SFXN5/UQCC3/EXD2/MRPS15/TMEM223/SCO1/SLC25A24/TIMM9/RHOT1/SLC25A39/DNAJC11/MRPL12/TIMM23/SLC25A3/GADD45GIP1/MRPL34/SLC25A19/TIMM22/MRPS31/FKBP8/MRPL37/PAM16/COX5B/CYB5B/RDH13/COA8/ATP5F1A/MTX1/ATPAF1/NDUFS2/SLC44A2/COX7A2L/SLC39A9/UBA52/SFXN3/PTPMT1/ATP5PD/ATP5F1B/NDUFB10/MICU1/ATP5MG/HADHA/IMMT/MTG1/TIGAR/NME4/ATP5PB/YME1L1/PINK1/PLA2G4B/RAB11FIP5/RHOT2/PPP1CC/PDE2A/PTCD3/PRODH2/BAD/MRPL11/COX16/PHB2/PRKCA/MRPL24/BECN1/TUFM/PMAIP1/DNM1L/USP30/DEGS1/SARM1/MRPS35/SLC25A22/COASY/MRPL57/MICOS10/DAP3/HK1/PI4KB/MRPL20/GRK2/STARD7/NDUFB1/NDUFA9/UQCRC2/MRPL46/TIMM29/NDUFV1/TMCO1/TIMM13/MICU2/PSEN1/PLD6/TRAP1/FDXR/MGST3/NDUFS5/SLC25A29/MRPL16/NDUFV2/COA3/DMPK/SLC25A15/BMF/YWHAE/PDSS1/SLC25A11/NGRN/SLC25A47/BAX/COX4I1/ECSIT/AKAP1/HAX1/STARD13/PTRH2/AMBRA1/ACADM/MRPL43/UCP3/MRPL23/VAT1/MTCH2/SPG7/MCL1/FECH/NDUFA11/MRPL49/MPC2/TMEM186/TMEM11/MRPL45/SPIRE1/TMX1/MTFR1L/TOMM20/COX5A/UBB/MRPL48/TIMM17A/UQCRFS1/MTOR/UQCR11/COQ9/UBC/PGAM5/SLC29A3/COX20/UCP2/NDUFA13/MFN2/TTC19/MRPL17/MRPL21/SDHD/SLC25A33/UQCRH/MSTO1/ACACB/SH3GLB1/SLC25A28/COX6A1/AIFM2/SFXN4/CYB5A/MAP1LC3B/MARCHF5/CHCHD1/BCL2L2/HADHB/SELENON/SPNS1/MPV17/SPHK2/ATP5MC1/LETMD1/MRPS14/IMMP1L/OMA1/ALDH18A1/ATPAF2/OXA1L/MTARC2/RPS3/COQ7/MRPL53/UBIAD1/ATP5MC2/PET100"
"GO:1990234","transferase complex",452,0.236819240846337,1.4522992093398,0.000214256561493138,0.00996628121349939,0.00821750026204212,5549,"tags=73%, list=57%, signal=33%","KLHL1/POLA2/HCFC2/POLE2/DCAF15/EPC1/TADA1/WDR77/CCNJ/PCGF6/IPP/NSMCE3/MBIP/NDUFAB1/QTRT1/CDK2/EEA1/PYCARD/POLE4/PFKP/BRCA2/CDKN2D/PIGV/RBBP5/TRMT61B/UBE2I/RUVBL2/GAN/GTF2H1/KANSL2/PRKACA/POLD3/TRMT61A/RNF144A/GTF2F2/TNFAIP1/POLR3K/KBTBD3/GTF2B/TRAF3/GLMN/POLR2M/RBM15/CSNK2A2/PIGH/SOCS2/SMC6/TBK1/FZR1/DYRK2/SNRPD1/DR1/RABGGTA/MED17/SAMD11/METTL1/SNW1/POLR2C/ACVR1B/PRMT1/PCGF1/PRPF31/ULK1/CDK4/NAA30/POLRMT/USP47/KLHL28/INO80C/DCAF6/ARIH1/LEO1/ATG101/IVNS1ABP/KBTBD7/PRKAG1/TAF5/KCTD5/FEM1A/TAF5L/PIAS4/NAA25/MCRS1/FBXL14/ZZZ3/MAD2L2/PRMT5/VAC14/ANAPC7/FBXL3/CDC16/IFIT5/PRDM4/ACTG1/CDK12/DCUN1D5/BRAP/CDC20/KAT8/OSGEP/SUZ12/UBR1/KLHL17/DHDDS/TAF3/PEF1/RAMAC/CDK8/SNRPF/TRAF7/TRIM37/PIGM/RB1/MIB2/ERH/POLR1D/POLG/CLNS1A/DDA1/YEATS4/CHUK/EXT2/CAND1/MTF2/FBXO11/PIK3R2/BMI1/PHKG2/SEL1L/UBE2N/CTR9/TBKBP1/MEN1/CXXC1/SYVN1/CDC27/KLHDC2/UVRAG/ZC3H13/ANAPC11/TMEM183A/MORF4L1/SNRPE/CDK11B/POLR3E/METTL3/PRKAA2/MAT2A/KAT5/RTF1/GTF2F1/PAF1/KLHL11/FBXL19/FBXO3/COMMD1/DPH1/FBH1/MED8/USP22/CDC73/RBBP4/MEAF6/FBXO2/PAGR1/TRIM21/STT3A/RNF40/ZSWIM5/RABGGTB/FBXO21/FBXO44/HADHA/PARD3/SPSB3/SETD1A/MNAT1/CAB39L/SMCR8/CBX4/SPSB2/COP1/POLR3B/KLHL42/KAT2A/ISCU/DCUN1D3/MLEC/ERC1/LMO7/CREBBP/KLHL25/NSMCE4A/DDB1/RNF31/FEM1B/EED/POLR1A/NAA16/NEDD4/SF3B3/SENP3/FBXO31/AMFR/SETD1B/BECN1/TAF12/RNF11/POLG2/CDK11A/CUL5/MED1/DCAF8/KLHL21/DCAF4/KCTD2/CCNE1/KMT2D/SUPT20H/DCUN1D2/SUGT1/MMS19/CCNF/FBXW8/TPRKB/POLR2I/VPS72/MSL1/KANSL3/KMT2B/CHD8/ASB2/PRKAR1A/ATG16L2/PRKCZ/CBX8/PELP1/FBXL20/ERN1/PIK3R3/ZBTB7A/OS9/KDM6B/MGA/POLR3A/PIGK/CCNT1/PDSS1/CUL4A/APPBP2/RMND5A/RANBP10/BCCIP/MED11/SUPT7L/POLR3C/AEBP2/PCGF5/AMBRA1/RNF19B/FNTB/CCNL2/BRCA1/CBX2/DDB2/SOCS7/MBTD1/CDK1/KCTD13/EP400/POLR2G/KEAP1/TUFT1/ANAPC15/POLE/ANAPC16/ZYG11B/POLD4/ABAT/GNPTG/MED21/CUL2/PHKB/TAF10/ATXN7L3/ANAPC5/SGF29/STUB1/ORMDL2/BUB1B/TAF4B/WWP2/CCNB2/DNA2/SLF2/KCTD10/WDR26/PHC2/MEGF8/ERCC2/POLR2L/UBE2J2/KLHL12/SIRT1/UBE4B/CDKN1B/POLR2A/SPTLC2/ORMDL3/ACACB/PIK3C3/TAF13/SMURF2/DCAF5/MED13/ING4/DMAP1/HADHB/CCND1/ANKRD9/KRTCAP2/MAX/PRKAB2/CCNK/PIGQ/GON7/NAA38/KAT6B"
"GO:0000776","kinetochore",101,0.330424145937385,1.75281669217875,0.000412401665039535,0.016584438386947,0.0136743709986793,5719,"tags=87%, list=59%, signal=36%","SPC24/TRAPPC12/ZNF207/KNL1/KNSTRN/GTF2B/CLIP1/SEH1L/CENPN/CENPL/CHAMP1/HNRNPU/GPATCH11/CENPO/NSL1/XPO1/INCENP/CDC20/KAT8/CHMP6/CENPX/ZNF276/PPP1R12A/AHCTF1/TPR/SKA3/CENPF/CENPT/FBXO28/PAFAH1B1/SPAG5/KAT5/H3-3B/DCTN2/SMARCA4/MIS12/SKA2/PMF1/MEAF6/DYNC1LI2/BUB3/CDT1/KNTC1/NUP98/CENPV/TP53BP1/ARID2/ZWILCH/PPP1CC/KIF22/CKAP5/ZWINT/SIN3A/KIF18A/NUP37/NUP133/DCTN5/CHMP3/MTCL1/CHMP1A/DCTN1/SUGT1/NDC80/BIRC5/NEK2/PSEN1/CHMP1B/REC8/ITGB3BP/PLK1/NDEL1/SMARCE1/BRD7/SMARCD1/ANAPC16/NUP85/AURKB/NUP107/BUB1B/CHMP4A/CHMP2A/ZW10/CFDP1/NUP160/DYNLL1/KIF2C/CENPS/H3-3A"
"GO:0098839","postsynaptic density membrane",67,0.377253035764056,1.87934047456222,0.000529281852431002,0.0186241051824159,0.0153561379553995,558,"tags=21%, list=6%, signal=20%","CACNG8/RGS9/EFNB3/TMEM240/GRIN2B/DLG2/SLC16A7/ABHD17C/CSMD2/PLPPR4/CACNG5/SHISA7/GRIK3/NETO2"
"GO:0019866","organelle inner membrane",268,0.259241765681207,1.52898202077084,0.000499162028709268,0.0186241051824159,0.0153561379553995,5853,"tags=79%, list=60%, signal=32%","CYP11A1/TMEM160/TERB1/MRPL54/ATAD3B/NDUFAF1/TIMM10/PGS1/NDUFA3/MRPS34/MRPL35/NDUFAB1/L2HGDH/MRPS12/MRPL19/TMEM120B/COX10/NEMP1/LDHD/NDUFC2/CLPX/TOMM40/TOR1AIP1/MRPS11/TIMM50/PPIF/SDHB/MRPL9/COQ6/MRPL28/NDUFC2-KCTD14/TM7SF2/SLC25A10/COX11/AFG3L2/MRPL4/CNP/FOXRED1/NDUFS7/MRPL42/SLC25A42/AURKAIP1/MCU/ATP5F1C/TIMM21/MRPS23/MRPL52/ATAD3A/MPV17L2/MRPS5/MRPL30/DHODH/NDUFS3/TMPO/ERAL1/MRPL27/FLVCR1/TIMM8B/NDUFA7/MRPL58/UNC50/MICOS13/TYMS/MRPL33/GHITM/NDUFB7/TIMM44/MRPL38/ABCB10/TWNK/COX15/MRPS7/SLC25A21/SQOR/DMAC2L/SFXN5/UQCC3/MRPS15/TMEM223/SCO1/SLC25A24/TIMM9/SLC25A39/DNAJC11/TMEM201/MRPL12/TIMM23/SLC25A3/GADD45GIP1/MRPL34/SLC25A19/TIMM22/MRPS31/MRPL37/PAM16/COX5B/RDH13/COA8/ATP5F1A/MTX1/ATPAF1/NDUFS2/COX7A2L/SFXN3/PTPMT1/ATP5PD/ATP5F1B/NDUFB10/MICU1/ATP5MG/HADHA/IMMT/MTG1/NME4/ATP5PB/ZMPSTE24/YME1L1/PINK1/PLA2G4B/LEMD3/PDE2A/PTCD3/PRODH2/MRPL11/COX16/PHB2/MRPL24/MRPS35/SLC25A22/MRPL57/NUTF2/MICOS10/DAP3/LRPPRC/LBR/MRPL20/NDUFB1/NDUFA9/UQCRC2/MRPL46/TIMM29/NDUFV1/TIMM13/MICU2/PSEN1/TRAP1/FDXR/NDUFS5/SLC25A29/ERN1/MRPL16/NDUFV2/COA3/SLC25A15/PDSS1/SLC25A11/SLC25A47/COX4I1/ECSIT/MRPL43/UCP3/MRPL23/SPG7/FECH/NDUFA11/MRPL49/MPC2/TMEM186/TMEM11/MRPL45/COX5A/MRPL48/TIMM17A/UQCRFS1/UQCR11/COQ9/PGAM5/COX20/UCP2/NDUFA13/TTC19/MRPL17/MRPL21/SDHD/SLC25A33/UQCRH/SIRT1/SLC25A28/COX6A1/SFXN4/CHCHD1/HADHB/SPNS1/MPV17/SPHK2/ATP5MC1/LETMD1/MRPS14/IMMP1L/OMA1/ALDH18A1/ATPAF2/OXA1L/RPS3/COQ7/MRPL53/ATP5MC2/PET100/NDUFB8/FGR/HSD3B1"
"GO:0071013","catalytic step 2 spliceosome",49,0.418344591308435,1.96996005314525,0.000604024280496332,0.0200038629364374,0.0164937899503952,4676,"tags=88%, list=48%, signal=46%","PPIE/SF3A2/SRRM1/XAB2/PNN/SNRPA1/SNRPD1/SNW1/HNRNPU/BCAS2/CACTIN/SART1/HNRNPR/DDX5/HNRNPF/SF3A3/GPATCH1/ALYREF/SNRPF/SRSF1/HNRNPM/DHX38/SF3B2/SNRPE/SNRNP200/SNRNP40/EFTUD2/MAGOHB/DDX23/PRPF19/SF3B3/HNRNPA1L2/WDR83/CWC15/EIF4A3/SYF2/HNRNPC/LSM7/SRRM2/HNRNPA1/DHX8/RBM8A/ZCCHC8"
"GO:0005743","mitochondrial inner membrane",247,0.26286214160908,1.53713639093782,0.000654860097235212,0.0204825685968569,0.0168884972444871,5853,"tags=79%, list=60%, signal=32%","CYP11A1/TMEM160/MRPL54/ATAD3B/NDUFAF1/TIMM10/PGS1/NDUFA3/MRPS34/MRPL35/NDUFAB1/L2HGDH/MRPS12/MRPL19/COX10/LDHD/NDUFC2/CLPX/TOMM40/MRPS11/TIMM50/PPIF/SDHB/MRPL9/COQ6/MRPL28/NDUFC2-KCTD14/SLC25A10/COX11/AFG3L2/MRPL4/CNP/FOXRED1/NDUFS7/MRPL42/SLC25A42/AURKAIP1/MCU/ATP5F1C/TIMM21/MRPS23/MRPL52/ATAD3A/MPV17L2/MRPS5/MRPL30/DHODH/NDUFS3/ERAL1/MRPL27/FLVCR1/TIMM8B/NDUFA7/MRPL58/MICOS13/TYMS/MRPL33/GHITM/NDUFB7/TIMM44/MRPL38/ABCB10/TWNK/COX15/MRPS7/SLC25A21/SQOR/DMAC2L/SFXN5/UQCC3/MRPS15/TMEM223/SCO1/SLC25A24/TIMM9/SLC25A39/DNAJC11/MRPL12/TIMM23/SLC25A3/GADD45GIP1/MRPL34/SLC25A19/TIMM22/MRPS31/MRPL37/PAM16/COX5B/RDH13/COA8/ATP5F1A/MTX1/ATPAF1/NDUFS2/COX7A2L/SFXN3/PTPMT1/ATP5PD/ATP5F1B/NDUFB10/MICU1/ATP5MG/HADHA/IMMT/MTG1/NME4/ATP5PB/YME1L1/PINK1/PLA2G4B/PDE2A/PTCD3/PRODH2/MRPL11/COX16/PHB2/MRPL24/MRPS35/SLC25A22/MRPL57/MICOS10/DAP3/MRPL20/NDUFB1/NDUFA9/UQCRC2/MRPL46/TIMM29/NDUFV1/TIMM13/MICU2/PSEN1/TRAP1/FDXR/NDUFS5/SLC25A29/MRPL16/NDUFV2/COA3/SLC25A15/PDSS1/SLC25A11/SLC25A47/COX4I1/ECSIT/MRPL43/UCP3/MRPL23/SPG7/FECH/NDUFA11/MRPL49/MPC2/TMEM186/TMEM11/MRPL45/COX5A/MRPL48/TIMM17A/UQCRFS1/UQCR11/COQ9/PGAM5/COX20/UCP2/NDUFA13/TTC19/MRPL17/MRPL21/SDHD/SLC25A33/UQCRH/SLC25A28/COX6A1/SFXN4/CHCHD1/HADHB/SPNS1/MPV17/SPHK2/ATP5MC1/LETMD1/MRPS14/IMMP1L/OMA1/ALDH18A1/ATPAF2/OXA1L/RPS3/COQ7/MRPL53/ATP5MC2/PET100/NDUFB8/FGR/HSD3B1"
"GO:0005759","mitochondrial matrix",293,0.252293220141572,1.4972094985531,0.000709812531060426,0.0210328660519484,0.0173422341383738,5754,"tags=75%, list=59%, signal=32%","RNASEL/PARS2/CYP11A1/BCAT2/ACSM6/TEFM/SARS2/ME2/MRPL54/LIPT2/ALKBH7/MRM1/NDUFAF1/YARS2/MIPEP/MRPS34/MRPL35/NDUFAB1/PPTC7/MRPS12/MRPL19/COX10/SDHAF1/BCO2/CLPX/TRMT61B/MRM3/NDUFAF8/PRKACA/MRPS11/PDHX/PPIF/SDHB/MRPL9/MRPL28/DARS2/PCCA/SUCLA2/ELAC2/MRPL4/ECI1/SLIRP/NDUFS7/MRPL42/AURKAIP1/MCEE/ATP5F1C/PYCR1/MRPS23/MRPL52/POLRMT/ATAD3A/GCSH/MPV17L2/MRPS5/MRPL30/NRDC/NDUFS3/ERAL1/MRPL27/SUPV3L1/VDAC2/DLAT/MRPL58/TRMT5/IBA57/MTERF2/NAXE/ETFBKMT/TYMS/MRPL33/TFAM/TIMM44/MRPL38/ATXN3/TWNK/POLG/NAXD/MRPS7/NDUFAF7/BLOC1S1/PNPT1/EXD2/MRPS15/MECR/MRPL12/LRRC59/GADD45GIP1/MRPL34/MRPS31/MRPL37/PAM16/ATP5F1A/NDUFS2/POLDIP2/ISCA2/METTL17/TFB2M/PDP2/FDPS/ATP5F1B/WARS2/HADHA/MTG1/NME4/ATP5PB/ISCU/ARHGAP11B/GOT2/PDE2A/ACAA2/PTCD3/ARG2/C1QBP/PRDX3/MRPL11/REXO2/LONP1/MRPL24/HYKK/TUFM/POLG2/HOGA1/MTHFS/MRPS35/COASY/MRPL57/ETHE1/FH/ACAD8/SHC1/DAP3/IDH3A/ACAT1/LRPPRC/GSTZ1/MRPL20/DLST/NDUFA9/MRPL46/FLAD1/TRAP1/FDXR/FAHD1/KARS1/ANGEL2/ETFA/MRPL16/SUCLG1/GLS2/PRDX5/PDSS1/MMAB/CS/NGRN/MTHFD2/NARS2/NUDT13/ACADSB/HAX1/EARS2/ACADM/MRPL43/DBT/PRORP/TARS2/AK4/MRPL23/MYG1/CDK1/PC/PARG/FECH/DHRS2/ADPRS/MRPL49/PUS1/OGDHL/ABAT/FDX2/PITRM1/MRPL45/ETFB/DGLUCY/MRPL48/UQCRFS1/NSUN4/DNA2/IVD/PARK7/DDX28/MRPL17/IDH2/MRPL21/TK2/CLPP/SUOX/BOLA3/ACACB/ACOT2/CSKMT/GLUD1/SDHAF2/ACSM2A/NFU1/CHCHD1/ARL2BP/HADHB/RPUSD4/METTL15/ACSS3/DNAJA3/MRPS14/ARL2/ALDH18A1/OXA1L/ACOT11/IARS2/RPS3/MRPL53/GPT2"
"GO:0000779","condensed chromosome, centromeric region",106,0.323262055654784,1.72525087842113,0.000764765024259939,0.0215281354329173,0.0177505987209807,5770,"tags=87%, list=60%, signal=36%","SPC24/TRAPPC12/ZNF207/KNL1/KNSTRN/GTF2B/NCAPD3/CLIP1/SEH1L/CENPN/CENPL/CHAMP1/HNRNPU/GPATCH11/CENPO/NSL1/XPO1/INCENP/CDC20/KAT8/CHMP6/CENPX/ZNF276/PPP1R12A/AHCTF1/TPR/KMT5B/SKA3/CENPF/CENPT/FBXO28/PAFAH1B1/SPAG5/KAT5/H3-3B/DCTN2/SMARCA4/MIS12/SKA2/PMF1/MEAF6/DYNC1LI2/BUB3/CDT1/KNTC1/NUP98/CENPV/TP53BP1/ARID2/ZWILCH/PPP1CC/KIF22/CKAP5/ZWINT/SIN3A/KIF18A/NUP37/NUP133/DCTN5/CHMP3/MTCL1/CHMP1A/DCTN1/SUGT1/NDC80/BIRC5/NEK2/PSEN1/CHMP1B/REC8/ITGB3BP/PLK1/NDEL1/SMARCE1/BRD7/SMARCD1/ANAPC16/NUP85/AURKB/NUP107/BUB1B/CHMP4A/CHMP2A/CENPA/ZW10/CFDP1/NUP160/DYNLL1/KIF2C/CENPS/H3-3A/NCAPD2"
"GO:0005684","U2-type spliceosomal complex",53,0.386826724035445,1.85697181373883,0.000879570446548185,0.023580864828887,0.0194431361868546,4614,"tags=83%, list=48%, signal=44%","PPIE/SF3A2/XAB2/SNIP1/GCFC2/SNRPA1/SNRPD1/SNW1/PRPF39/LUC7L/BCAS2/PRPF31/WBP4/YJU2/LUC7L3/SART1/SF3A3/SNRNP70/SNRPF/SF3B2/U2AF2/SNRPE/BUD13/PRPF3/SNRNP200/DDX42/SNRNP40/CASC3/EFTUD2/MFAP1/PRPF18/MAGOHB/TXNL4A/PRPF19/SF3B3/SF3B6/CWC15/EIF4A3/SYF2/LSM7/CWC25/SRRM2/DHX8/RBM8A"
"GO:0097525","spliceosomal snRNP complex",41,0.414911490218949,1.8771943793885,0.00105106207780419,0.0268108700739115,0.0221063731935963,3526,"tags=73%, list=36%, signal=47%","TSSC4/TXNL4B/SF3A2/SNIP1/SNRPA1/SNRPD1/PRPF39/LUC7L/PRPF31/LUC7L3/SART1/SF3A3/SNRNP70/SNRPF/SNRNP27/SF3B2/SNRPE/USP39/BUD13/RBM42/PRPF3/SNRNP200/SNRNP40/CD2BP2/EFTUD2/PRPF18/TXNL4A/DDX23/SF3B3/SF3B6"
"GO:0000228","nuclear chromosome",124,0.303636171899971,1.65421929761893,0.00109529309360562,0.0268108700739115,0.0221063731935963,5021,"tags=73%, list=52%, signal=36%","EME2/POLA2/SLX1B/POLE2/GINS3/GINS2/POLE4/BRCA2/SLX1A/UBE2I/RUVBL2/BAZ1A/TIPIN/SLX4/POLD3/NCAPD3/ARID4B/HMGA2/HNRNPU/BCAS2/INO80C/MCRS1/H2AX/PSMC3IP/SRSF2/SMCHD1/INCENP/MCM10/ORC6/LRIF1/BRMS1L/SRCAP/SMC3/TFPT/CARM1/DHX9/YY1/INO80/UCHL5/RCC1/ARID4A/TARDBP/WDHD1/MORF4L1/KAT5/ETAA1/H3-3B/TUBG1/RBBP4/KIFAP3/TERF2IP/CHEK1/SUDS3/RPA1/SIN3A/ING1/AGO3/PRPF19/NUFIP1/CHMP1A/TOP2A/LRPPRC/BRD4/SIRT7/BIRC5/NEK2/EME1/PARP1/SINHCAF/HDAC1/CPSF6/CAMSAP3/REC8/BRMS1/PLK1/PHF12/TIMELESS/JUN/BRCA1/MLH3/SMARCE1/MUS81/EP400/POLE/ERCC5/POLD4/ANP32E/ACTR6/YY1AP1/NCAPH/SFR1"
"GO:0120114","Sm-like protein family complex",50,0.38800445524119,1.83488369955165,0.00121525539888578,0.0285078662321957,0.0235055978468698,3526,"tags=70%, list=36%, signal=45%","TSSC4/TXNL4B/SF3A2/SNIP1/GEMIN6/SNRPA1/SNRPD1/PRPF39/LUC7L/PRPF31/STRAP/LUC7L3/SART1/SF3A3/SNRNP70/SNRPF/CLNS1A/SNRNP27/SF3B2/SNRPE/USP39/BUD13/RBM42/PRPF3/SNRNP200/HEXIM1/SNRNP40/CD2BP2/EFTUD2/GEMIN2/PRPF18/TXNL4A/DDX23/SF3B3/SF3B6"
"GO:0000502","proteasome complex",38,0.430823092457887,1.91256188542264,0.00139912875116858,0.0315083794763165,0.0259796117585408,4281,"tags=84%, list=44%, signal=47%","PRICKLE1/PSMB10/PSMA1/PSMD3/TXNL1/PSMD12/PSMB2/PSME3/UBE3A/PSMB6/PSMA5/PSME4/PSMC5/UBR1/PSMC1/PSMA6/PSMD7/PSMC3/UCHL5/PSMC6/PSMB3/PSMD8/PSMD9/PSMD11/PSMB5/RAD23A/USP14/PSME2/PSMD4/PSMC4/PSMA3/PSMD13"
"GO:0042383","sarcolemma",84,0.332826668907636,1.71320975727092,0.00156016687102947,0.032851527710508,0.0270870780972872,396,"tags=17%, list=4%, signal=16%","TRIM72/PRKG1/CACNG8/SLC8A1/AQP4/ABCC8/KCNJ2/SLC8A3/SSPN/ANK3/NOS1/CACNB2/CACNB1/RYR2"
"GO:0045211","postsynaptic membrane",156,0.281634593462912,1.57604154996188,0.00157547290974017,0.032851527710508,0.0270870780972872,581,"tags=16%, list=6%, signal=15%","CACNG8/RGS9/HTR3B/EFNB3/KCNJ2/TMEM240/GRIN2B/DLG2/SUSD4/DDN/KCNC4/SSPN/SLC16A7/ABHD17C/ANK3/AKAP5/CSMD2/PLPPR4/CACNG5/SHISA7/CLMP/GRIK3/NETO2/FLRT2/TRPV1"
"GO:0008305","integrin complex",18,-0.396941805707998,-2.07610342694162,0.0021831929851025,0.043897773236168,0.0361950415951203,2970,"tags=78%, list=31%, signal=54%","ITGA5/ITGA7/EMILIN1/ITGA10/ITGB4/ITGA3/ITGBL1/ITGB3/ITGB7/ITGA2B/ITGAD/ITGAX/ITGAM/ITGA11"
"GO:0030496","midbody",123,0.302485496754735,1.64634534332863,0.00227539865847252,0.0441741187834492,0.0364228968561299,5342,"tags=76%, list=55%, signal=35%","ANKRD45/SEPTIN12/SPAST/KIF14/ARF6/URB2/APC2/ASPM/FLCN/RACGAP1/HNRNPU/ANXA11/TSG101/KIF20B/NUDC/JTB/ARL3/DAPK3/SAFB/INCENP/CHMP6/CEP55/SPART/ERH/SHCBP1/CDC42/DDX11/VPS37B/CELF2/KATNB1/RAB8A/UVRAG/CENPF/SPAG5/EXOC5/GNAI3/PRC1/KIF23/POLDIP2/USP8/RDX/MITD1/RAN/CENPV/DNM2/PITPNM1/CTDP1/PPP1CC/ABRAXAS2/NAT10/ZFYVE19/LYRM1/CHMP3/IQGAP1/EXOC6/MTCL1/CHMP1A/PIN1/VPS4B/USP50/CCDC124/SVIL/BIRC5/EXOC7/NEK2/NUP62/PKN2/KATNBL1/LZTS2/ZFYVE26/RAB11FIP3/CHMP1B/RCC2/CTNND1/SIRT2/PLK1/VPS4A/EML4/CDK1/KEAP1/BIRC6/HSP90B1/LUZP1/MYH10/AURKB/SSH1/ANXA2/CHMP4A/TTC19/TXNDC9/RAP2A/CHMP2A/PIK3C3/SH3GLB1"
"GO:0098878","neurotransmitter receptor complex",22,0.488322802767017,1.87504532100862,0.00237201831575535,0.0445148770590088,0.0367038623595828,934,"tags=27%, list=10%, signal=25%","CACNG8/HTR3B/GRIN2B/CACNG5/GRIK3/CACNG4"
