"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035264","multicellular organism growth","9/287","160/18805",0.05625,3.68564895470383,4.24714484018561,0.000802138020852381,0.110661624460093,0.104242761218667,"ZMPSTE24/ADRB1/SPTBN2/TTC8/LGMN/KAT2A/STAT5B/STAT3/SOS1",9
"GO:0014037","Schwann cell differentiation","5/287","49/18805",0.102040816326531,6.68598449832895,4.96138157022874,0.000880515752349948,0.114538264452585,0.107894538960407,"POU3F1/ILK/AKT1/LGI4/SOS1",5
"GO:0022011","myelination in peripheral nervous system","4/287","29/18805",0.137931034482759,9.03760663222396,5.39253829610649,0.000934017861739597,0.114538264452585,0.107894538960407,"POU3F1/ILK/AKT1/LGI4",4
"GO:0032292","peripheral nervous system axon ensheathment","4/287","29/18805",0.137931034482759,9.03760663222396,5.39253829610649,0.000934017861739597,0.114538264452585,0.107894538960407,"POU3F1/ILK/AKT1/LGI4",4
"GO:0042063","gliogenesis","14/287","348/18805",0.0402298850574713,2.63596860106532,3.83489131133438,0.000971605874945623,0.11489239471232,0.108228128100146,"LIN28A/POU3F1/ROR1/GPR37L1/ILK/PSEN1/AKT1/SOX8/BMERB1/STAT3/NOG/LGI4/FKRP/SOS1",14
"GO:0010906","regulation of glucose metabolic process","7/287","103/18805",0.0679611650485437,4.45299550082879,4.37461288951137,0.00101959575856071,0.116409708848086,0.109657431310903,"ZMPSTE24/AKT1/PGP/KAT2A/PDK2/C1QTNF1/PPP4R3B",7
"GO:0033688","regulation of osteoblast proliferation","4/287","31/18805",0.129032258064516,8.45453523659661,5.17120841924705,0.00120811431985252,0.133335550434389,0.125601499288526,"SMAD3/SOX8/AXIN2/ATRAID",4
"GO:0033689","negative regulation of osteoblast proliferation","3/287","15/18805",0.2,13.1045296167247,5.83847179604352,0.00139706451605031,0.149215503633631,0.140560345027404,"SMAD3/AXIN2/ATRAID",3
"GO:0061053","somite development","6/287","83/18805",0.072289156626506,4.73657696990051,4.24723105875686,0.001693524365126,0.169633446421111,0.159793956904657,"PSEN1/SMAD3/LHX1/KAT2A/NOG/AXIN2",6
"GO:1903798","regulation of miRNA processing","3/287","16/18805",0.1875,12.2854965156794,5.62209084456933,0.00170015627459394,0.169633446421111,0.159793956904657,"LIN28A/ZMPSTE24/STAT3",3
"GO:0045444","fat cell differentiation","11/287","252/18805",0.0436507936507936,2.86011559095183,3.70085577577749,0.00176703524906993,0.169633446421111,0.159793956904657,"ADRB1/WNT5B/HMGA2/TTC8/AKT1/SMAD3/SOX8/AXIN2/FFAR2/ASXL2/ZFP36L2",11
"GO:0061448","connective tissue development","12/287","291/18805",0.0412371134020619,2.70196486942778,3.64263776673309,0.001793165395572,0.169633446421111,0.159793956904657,"ZMPSTE24/HMGCS2/WNT5B/HMGA2/SMAD3/ADAMTS7/SOX8/UBB/KAT2A/NOG/AXIN2/FKRP",12
"GO:0070920","regulation of regulatory ncRNA processing","3/287","17/18805",0.176470588235294,11.5628202500512,5.42416764768879,0.00204131108352316,0.180880260979064,0.170388406517657,"LIN28A/ZMPSTE24/STAT3",3
"GO:0072001","renal system development","13/287","336/18805",0.0386904761904762,2.53510245561639,3.53471452239875,0.0020619245160748,0.180880260979064,0.170388406517657,"LIN28A/ZMPSTE24/HMGCS2/PBX1/ILK/CAT/TTC8/SMAD3/SOX8/LHX1/NOG/SNX17/EPCAM",13
"GO:0006109","regulation of carbohydrate metabolic process","9/287","184/18805",0.0489130434782609,3.20491213452507,3.74168935832787,0.0021217413291458,0.180880260979064,0.170388406517657,"ZMPSTE24/PSEN1/AKT1/PGP/KAT2A/STAT3/PDK2/C1QTNF1/PPP4R3B",9
"GO:0033687","osteoblast proliferation","4/287","36/18805",0.111111111111111,7.28029423151374,4.69547685180399,0.0021305738985755,0.180880260979064,0.170388406517657,"SMAD3/SOX8/AXIN2/ATRAID",4
"GO:0007422","peripheral nervous system development","6/287","88/18805",0.0681818181818182,4.46745327842889,4.05884870935628,0.00228266780841089,0.188947827841211,0.177988018850565,"POU3F1/ILK/AKT1/SOX8/LGI4/SOS1",6
"GO:0001658","branching involved in ureteric bud morphogenesis","5/287","61/18805",0.0819672131147541,5.37070885931342,4.25652009251819,0.00236824882795801,0.190942902980946,0.179867370815796,"PBX1/ILK/SOX8/LHX1/NOG",5
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","3/287","18/18805",0.166666666666667,10.9204413472706,5.24212724228996,0.00242210870588938,0.190942902980946,0.179867370815796,"SOX8/LHX1/NOG",3
"GO:0072073","kidney epithelium development","8/287","155/18805",0.0516129032258065,3.38181409463864,3.70683556920326,0.00266067078569671,0.197941693389664,0.186460200452582,"PBX1/ILK/CAT/SMAD3/SOX8/LHX1/NOG/EPCAM",8
"GO:0048708","astrocyte differentiation","6/287","91/18805",0.0659340659340659,4.32017459892024,3.95245865812801,0.00270332126905032,0.197941693389664,0.186460200452582,"ROR1/GPR37L1/PSEN1/SOX8/STAT3/NOG",6
"GO:0021692","cerebellar Purkinje cell layer morphogenesis","3/287","19/18805",0.157894736842105,10.3456812763616,5.07387351992042,0.00284403001889692,0.197941693389664,0.186460200452582,"SPTBN2/LHX1/COQ8B",3
"GO:0060965","negative regulation of miRNA-mediated gene silencing","3/287","19/18805",0.157894736842105,10.3456812763616,5.07387351992042,0.00284403001889692,0.197941693389664,0.186460200452582,"LIN28A/ZMPSTE24/STAT3",3
"GO:1905906","regulation of amyloid fibril formation","3/287","19/18805",0.157894736842105,10.3456812763616,5.07387351992042,0.00284403001889692,0.197941693389664,0.186460200452582,"HSPG2/PSEN1/USP8",3
"GO:0009152","purine ribonucleotide biosynthetic process","8/287","157/18805",0.0509554140127389,3.33873366031204,3.66339283768347,0.00287933260877321,0.197941693389664,0.186460200452582,"AK4/GUCY2C/NDUFAB1/ADCY7/APRT/VPS9D1/NDUFS7/ADCY3",8
"GO:0001756","somitogenesis","5/287","65/18805",0.0769230769230769,5.04020369874028,4.06203982210766,0.00312991131324875,0.197941693389664,0.186460200452582,"PSEN1/SMAD3/LHX1/KAT2A/AXIN2",5
"GO:0040014","regulation of multicellular organism growth","5/287","65/18805",0.0769230769230769,5.04020369874028,4.06203982210766,0.00312991131324875,0.197941693389664,0.186460200452582,"ZMPSTE24/ADRB1/LGMN/STAT5B/STAT3",5
"GO:0060416","response to growth hormone","4/287","40/18805",0.1,6.55226480836237,4.3761773309208,0.00315168570573266,0.197941693389664,0.186460200452582,"HMGCS2/AKT1/STAT5B/STAT3",4
"GO:0060149","negative regulation of post-transcriptional gene silencing","3/287","20/18805",0.15,9.82839721254355,4.91768031301416,0.00330846027212692,0.197941693389664,0.186460200452582,"LIN28A/ZMPSTE24/STAT3",3
"GO:0060967","negative regulation of gene silencing by regulatory ncRNA","3/287","20/18805",0.15,9.82839721254355,4.91768031301416,0.00330846027212692,0.197941693389664,0.186460200452582,"LIN28A/ZMPSTE24/STAT3",3
"GO:1900369","negative regulation of post-transcriptional gene silencing by regulatory ncRNA","3/287","20/18805",0.15,9.82839721254355,4.91768031301416,0.00330846027212692,0.197941693389664,0.186460200452582,"LIN28A/ZMPSTE24/STAT3",3
"GO:1905330","regulation of morphogenesis of an epithelium","5/287","66/18805",0.0757575757575758,4.9638369760321,4.01590634909121,0.00334501163587858,0.197941693389664,0.186460200452582,"MMRN2/WNT5B/SOX8/LHX1/NOG",5
"GO:0006164","purine nucleotide biosynthetic process","9/287","198/18805",0.0454545454545455,2.97830218561926,3.48382295862429,0.0034659326020685,0.197941693389664,0.186460200452582,"AK4/GUCY2C/NDUFAB1/ADCY7/APRT/VPS9D1/NDUFS7/ADCY3/DGUOK",9
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","12/287","316/18805",0.0379746835443038,2.48820182596039,3.32137332121031,0.0035164906106924,0.197941693389664,0.186460200452582,"LIN28A/PIK3R3/ILK/CAT/AKT1/WDR72/STAT3/C1QTNF1/PHLPP1/HCST/FKRP/MEIS3",12
"GO:0097305","response to alcohol","11/287","276/18805",0.0398550724637681,2.6114098873908,3.35740400538766,0.00356261973123653,0.197941693389664,0.186460200452582,"HMGCS2/DRD4/CAT/AKT1/ADCY7/SLC12A3/RPL27/BRCA1/FKRP/ADCY3/DNMT3A",11
"GO:0051100","negative regulation of binding","6/287","97/18805",0.0618556701030928,4.05294730414167,3.7528441087756,0.00371575900995545,0.197941693389664,0.186460200452582,"DDX11/HMGA2/PSEN1/AKT1/NOG/MITD1",6
"GO:0001701","in utero embryonic development","14/287","403/18805",0.0347394540942928,2.27622102523755,3.22414774414805,0.00374775915977722,0.197941693389664,0.186460200452582,"CAPN2/CHEK1/PTPRR/BRCA2/DNAAF2/FUT8/AKT1/SMAD3/SOX8/KAT2A/NOG/UNK/XAB2/FKRP",14
"GO:0060675","ureteric bud morphogenesis","5/287","68/18805",0.0735294117647059,4.81784177085468,3.92637144813513,0.00380678527867117,0.197941693389664,0.186460200452582,"PBX1/ILK/SOX8/LHX1/NOG",5
"GO:0009190","cyclic nucleotide biosynthetic process","3/287","21/18805",0.142857142857143,9.36037829766053,4.77211132608927,0.0038166922607117,0.197941693389664,0.186460200452582,"GUCY2C/ADCY7/ADCY3",3
"GO:0090189","regulation of branching involved in ureteric bud morphogenesis","3/287","21/18805",0.142857142857143,9.36037829766053,4.77211132608927,0.0038166922607117,0.197941693389664,0.186460200452582,"SOX8/LHX1/NOG",3
"GO:0009060","aerobic respiration","9/287","201/18805",0.0447761194029851,2.93384991419211,3.43152098069519,0.0038261154868434,0.197941693389664,0.186460200452582,"AK4/CAT/NDUFAF1/IDH2/NDUFAB1/NDUFS7/COX7A2L/MDH1/DGUOK",9
"GO:0072171","mesonephric tubule morphogenesis","5/287","69/18805",0.072463768115942,4.74801797707418,3.88290532541096,0.00405401435167716,0.206119712611537,0.194163858420252,"PBX1/ILK/SOX8/LHX1/NOG",5
"GO:0060993","kidney morphogenesis","6/287","99/18805",0.0606060606060606,3.97106958082568,3.68985232241567,0.00410869859026319,0.206119712611537,0.194163858420252,"ZMPSTE24/PBX1/ILK/SOX8/LHX1/NOG",6
"GO:0001822","kidney development","12/287","325/18805",0.0369230769230769,2.41929777539534,3.21316663630791,0.00439455691504872,0.217169820085467,0.204573010829369,"LIN28A/ZMPSTE24/HMGCS2/PBX1/ILK/CAT/SMAD3/SOX8/LHX1/NOG/SNX17/EPCAM",12
"GO:0016051","carbohydrate biosynthetic process","9/287","207/18805",0.0434782608695652,2.84881078624451,3.32976471622967,0.00463410330400543,0.225387880205475,0.212314387146139,"CRTC2/PGAM1/SLC37A4/FUT8/AKT1/PGP/KAT2A/PDK2/PPP4R3B",9
"GO:0021782","glial cell development","7/287","135/18805",0.0518518518518519,3.39747064137308,3.48030297431903,0.00472457497565008,0.225387880205475,0.212314387146139,"POU3F1/ROR1/ILK/PSEN1/AKT1/LGI4/SOS1",7
"GO:0035196","miRNA processing","4/287","45/18805",0.0888888888888889,5.824235385211,4.03354920700362,0.00484174673166297,0.225387880205475,0.212314387146139,"LIN28A/ZMPSTE24/SMAD3/STAT3",4
"GO:0023019","signal transduction involved in regulation of gene expression","3/287","23/18805",0.130434782608696,8.54643235873352,4.50820559142599,0.00496928881153719,0.225387880205475,0.212314387146139,"SMAD3/IRF3/EPCAM",3
"GO:0046599","regulation of centriole replication","3/287","23/18805",0.130434782608696,8.54643235873352,4.50820559142599,0.00496928881153719,0.225387880205475,0.212314387146139,"KAT2A/BRCA1/NUP62",3
"GO:2000001","regulation of DNA damage checkpoint","3/287","23/18805",0.130434782608696,8.54643235873352,4.50820559142599,0.00496928881153719,0.225387880205475,0.212314387146139,"RPA2/BRCA2/BRCA1",3
"GO:0061035","regulation of cartilage development","5/287","73/18805",0.0684931506849315,4.48785260846738,3.71703379126062,0.00515832007637777,0.228405403290364,0.215156880557424,"SMAD3/ADAMTS7/KAT2A/NOG/AXIN2",5
"GO:0009260","ribonucleotide biosynthetic process","8/287","173/18805",0.046242774566474,3.02994904432942,3.33923881507612,0.00517378593983006,0.228405403290364,0.215156880557424,"AK4/GUCY2C/NDUFAB1/ADCY7/APRT/VPS9D1/NDUFS7/ADCY3",8
"GO:0050768","negative regulation of neurogenesis","7/287","139/18805",0.0503597122302158,3.29970170205299,3.38783543164276,0.00553275734797821,0.241038941830998,0.227057618034064,"LIN28A/GPR37L1/SLIT1/PSEN1/NOG/TLX2/SEMA4F",7
"GO:0001779","natural killer cell differentiation","3/287","24/18805",0.125,8.19033101045296,4.38797533844195,0.00561580409850785,0.241479576235838,0.227472693696224,"PBX1/IL15RA/STAT5B",3
"GO:0061326","renal tubule development","6/287","106/18805",0.0566037735849057,3.70882913680889,3.48172434135935,0.00572823375671644,0.243156179083181,0.229052046169377,"PBX1/ILK/TTC8/SOX8/LHX1/NOG",6
"GO:0048863","stem cell differentiation","10/287","256/18805",0.0390625,2.55947844076655,3.12757790928829,0.00613763629248665,0.257236883093966,0.242316007123757,"LIN28A/HMGA2/SOX8/STAT3/NOG/SEMA6B/GATAD2A/ZFP36L2/EPCAM/SEMA4F",10
"GO:0046390","ribose phosphate biosynthetic process","8/287","180/18805",0.0444444444444444,2.9121176926055,3.2090151066794,0.00653328130171239,0.270396179874621,0.254712006539129,"AK4/GUCY2C/NDUFAB1/ADCY7/APRT/VPS9D1/NDUFS7/ADCY3",8
"GO:0072078","nephron tubule morphogenesis","5/287","78/18805",0.0641025641025641,4.20016974895024,3.52578025553499,0.00681871760720562,0.275596350050313,0.259610543864654,"PBX1/ILK/SOX8/LHX1/NOG",5
"GO:0045787","positive regulation of cell cycle","12/287","344/18805",0.0348837209302326,2.28567377035897,2.99606632748735,0.00682540039387667,0.275596350050313,0.259610543864654,"PKN2/PBX1/KIF20B/CHEK1/DDX11/BRCA2/LGMN/AKT1/CCPG1/STAT5B/NUP62/NCAPH",12
"GO:0009144","purine nucleoside triphosphate metabolic process","10/287","261/18805",0.0383141762452107,2.51044628672888,3.0590942658682,0.00699766306134558,0.278046619189612,0.261918686565935,"AK4/PGAM1/PSEN1/EFL1/NDUFAB1/VPS9D1/STAT3/NDUFS7/FKRP/DGUOK",10
"GO:0008045","motor neuron axon guidance","3/287","26/18805",0.115384615384615,7.56030554811043,4.16719228123918,0.00705403685047642,0.278046619189612,0.261918686565935,"SLIT1/LHX1/NOG",3
"GO:0051961","negative regulation of nervous system development","7/287","147/18805",0.0476190476190476,3.12012609922018,3.21260140588051,0.00745447483876082,0.288354789010407,0.271628936984482,"LIN28A/GPR37L1/SLIT1/PSEN1/NOG/TLX2/SEMA4F",7
"GO:0072522","purine-containing compound biosynthetic process","10/287","264/18805",0.0378787878787879,2.48191848801605,3.01876101264914,0.00755679846655799,0.288354789010407,0.271628936984482,"AK4/GUCY2C/NDUFAB1/ADCY7/APRT/VPS9D1/PDK2/NDUFS7/ADCY3/DGUOK",10
"GO:0072088","nephron epithelium morphogenesis","5/287","80/18805",0.0625,4.09516550522648,3.45371889593065,0.00757682471878751,0.288354789010407,0.271628936984482,"PBX1/ILK/SOX8/LHX1/NOG",5
"GO:0006091","generation of precursor metabolites and energy","15/287","484/18805",0.0309917355371901,2.03066058110404,2.85978108560842,0.00771050418869224,0.290107720099545,0.273280190324104,"AK4/HMGCS2/PGAM1/CAT/PSEN1/AKT1/NDUFAF1/IDH2/NDUFAB1/STAT3/NDUFS7/FKRP/COX7A2L/MDH1/DGUOK",15
"GO:0006282","regulation of DNA repair","9/287","227/18805",0.039647577092511,2.59781424120094,3.01514891774668,0.00831674560843775,0.303790892263958,0.286169678035927,"RPA2/CHEK1/DDX11/HMGA2/BRD7/KAT2A/BRCA1/AXIN2/PPP4R3B",9
"GO:0072028","nephron morphogenesis","5/287","82/18805",0.0609756097560976,3.99528341973315,3.38396731609075,0.00839171912775717,0.303790892263958,0.286169678035927,"PBX1/ILK/SOX8/LHX1/NOG",5
"GO:0051646","mitochondrion localization","4/287","53/18805",0.0754716981132075,4.94510551574518,3.58048443994803,0.00865527122558024,0.303790892263958,0.286169678035927,"UBB/RHOT1/KAT2A/NECTIN2",4
"GO:0021680","cerebellar Purkinje cell layer development","3/287","28/18805",0.107142857142857,7.0202837232454,3.96873317411327,0.00869133485243248,0.303790892263958,0.286169678035927,"SPTBN2/LHX1/COQ8B",3
"GO:0061333","renal tubule morphogenesis","5/287","83/18805",0.0602409638554217,3.94714747491709,3.34991528102739,0.00882109058690019,0.303790892263958,0.286169678035927,"PBX1/ILK/SOX8/LHX1/NOG",5
"GO:0030534","adult behavior","7/287","152/18805",0.0460526315789474,3.01749037227214,3.10905173983231,0.00888271797833653,0.303790892263958,0.286169678035927,"ZMPSTE24/DRD4/SPTBN2/NTAN1/CHRNB1/LGI4/FKRP",7
"GO:0008344","adult locomotory behavior","5/287","84/18805",0.0595238095238095,3.90015762402522,3.31639119673705,0.00926540750482089,0.303790892263958,0.286169678035927,"ZMPSTE24/DRD4/NTAN1/LGI4/FKRP",5
"GO:0045686","negative regulation of glial cell differentiation","3/287","29/18805",0.103448275862069,6.77820497416797,3.87667536266728,0.00958640988982011,0.303790892263958,0.286169678035927,"LIN28A/GPR37L1/NOG",3
"GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","3/287","29/18805",0.103448275862069,6.77820497416797,3.87667536266728,0.00958640988982011,0.303790892263958,0.286169678035927,"SHKBP1/NUP62/SOS1",3
"GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","3/287","29/18805",0.103448275862069,6.77820497416797,3.87667536266728,0.00958640988982011,0.303790892263958,0.286169678035927,"STAT5B/PVR/NECTIN2",3
"GO:0002420","natural killer cell mediated cytotoxicity directed against tumor cell target","2/287","10/18805",0.2,13.1045296167247,4.76645812665132,0.00963396064262022,0.303790892263958,0.286169678035927,"PVR/NECTIN2",2
"GO:0002855","regulation of natural killer cell mediated immune response to tumor cell","2/287","10/18805",0.2,13.1045296167247,4.76645812665132,0.00963396064262022,0.303790892263958,0.286169678035927,"PVR/NECTIN2",2
"GO:0006171","cAMP biosynthetic process","2/287","10/18805",0.2,13.1045296167247,4.76645812665132,0.00963396064262022,0.303790892263958,0.286169678035927,"ADCY7/ADCY3",2
"GO:0035723","interleukin-15-mediated signaling pathway","2/287","10/18805",0.2,13.1045296167247,4.76645812665132,0.00963396064262022,0.303790892263958,0.286169678035927,"IL15RA/STAT3",2
"GO:0071350","cellular response to interleukin-15","2/287","10/18805",0.2,13.1045296167247,4.76645812665132,0.00963396064262022,0.303790892263958,0.286169678035927,"IL15RA/STAT3",2
"GO:0090184","positive regulation of kidney development","2/287","10/18805",0.2,13.1045296167247,4.76645812665132,0.00963396064262022,0.303790892263958,0.286169678035927,"SOX8/NOG",2
"GO:1904683","regulation of metalloendopeptidase activity","2/287","10/18805",0.2,13.1045296167247,4.76645812665132,0.00963396064262022,0.303790892263958,0.286169678035927,"STAT3/MBP",2
"GO:0006111","regulation of gluconeogenesis","4/287","55/18805",0.0727272727272727,4.76528349699081,3.48134784919596,0.00984545173362689,0.307531044245647,0.289692884674642,"PGP/KAT2A/PDK2/PPP4R3B",4
"GO:0009165","nucleotide biosynthetic process","9/287","234/18805",0.0384615384615385,2.52010184937014,2.9129430960644,0.0100276806945788,0.307950822817155,0.290088314233967,"AK4/GUCY2C/NDUFAB1/ADCY7/APRT/VPS9D1/NDUFS7/ADCY3/DGUOK",9
"GO:0000910","cytokinesis","8/287","194/18805",0.0412371134020619,2.70196486942778,2.96644043051888,0.0100449075397924,0.307950822817155,0.290088314233967,"PKN2/KIF20B/BRCA2/ZFYVE26/USP8/SEPTIN12/NUP62/MITD1",8
"GO:0009141","nucleoside triphosphate metabolic process","10/287","277/18805",0.036101083032491,2.36543855897558,2.85014402193694,0.0103885019978647,0.313270855877392,0.29509976186705,"AK4/PGAM1/PSEN1/EFL1/NDUFAB1/VPS9D1/STAT3/NDUFS7/FKRP/DGUOK",10
"GO:0046605","regulation of centrosome cycle","4/287","56/18805",0.0714285714285714,4.68018914883026,3.43355595419318,0.0104783752580333,0.313270855877392,0.29509976186705,"CDK11A/KAT2A/BRCA1/NUP62",4
"GO:0031960","response to corticosteroid","7/287","157/18805",0.0445859872611465,2.92139195277303,3.00966870987449,0.010502284808937,0.313270855877392,0.29509976186705,"HMGCS2/USP8/SLC12A3/RPL27/AXIN2/FKRP/ZFP36L2",7
"GO:0071385","cellular response to glucocorticoid stimulus","4/287","57/18805",0.0701754385964912,4.59808056727184,3.38688046310512,0.0111370304465812,0.319439553114858,0.300910647404767,"HMGCS2/USP8/AXIN2/ZFP36L2",4
"GO:0003407","neural retina development","5/287","88/18805",0.0568181818181818,3.72287773202407,3.18728123522646,0.0111969348072295,0.319439553114858,0.300910647404767,"PSEN1/TTC8/SOX8/LHX1/STAT3",5
"GO:0060964","regulation of miRNA-mediated gene silencing","3/287","31/18805",0.0967741935483871,6.34090142744745,3.70498140412499,0.0115323664661543,0.319439553114858,0.300910647404767,"LIN28A/ZMPSTE24/STAT3",3
"GO:1901186","positive regulation of ERBB signaling pathway","3/287","31/18805",0.0967741935483871,6.34090142744745,3.70498140412499,0.0115323664661543,0.319439553114858,0.300910647404767,"SHKBP1/NUP62/SOS1",3
"GO:0002423","natural killer cell mediated immune response to tumor cell","2/287","11/18805",0.181818181818182,11.913208742477,4.50721446388248,0.0116570448135251,0.319439553114858,0.300910647404767,"PVR/NECTIN2",2
"GO:0060397","growth hormone receptor signaling pathway via JAK-STAT","2/287","11/18805",0.181818181818182,11.913208742477,4.50721446388248,0.0116570448135251,0.319439553114858,0.300910647404767,"STAT5B/STAT3",2
