"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008420","RNA polymerase II CTD heptapeptide repeat phosphatase activity","4/268","82/18639",0.0487804878048781,3.39261012013105,2.62256118876362,0.0305410349936548,0.589579020005028,0.57248468739541,"PGAM5/CTDNEP1/PHLPP1/PPM1G",4
"GO:0033549","MAP kinase phosphatase activity","4/268","82/18639",0.0487804878048781,3.39261012013105,2.62256118876362,0.0305410349936548,0.589579020005028,0.57248468739541,"PGAM5/CTDNEP1/PHLPP1/PPM1G",4
"GO:0004723","calcium-dependent protein serine/threonine phosphatase activity","4/268","83/18639",0.0481927710843374,3.35173529940658,2.59349822049803,0.0317374845050268,0.589579020005028,0.57248468739541,"PGAM5/CTDNEP1/PHLPP1/PPM1G",4
"GO:0017018","myosin phosphatase activity","4/268","84/18639",0.0476190476190476,3.31183368869936,2.56487617785625,0.0329611404117061,0.589579020005028,0.57248468739541,"PGAM5/CTDNEP1/PHLPP1/PPM1G",4
"GO:0001222","transcription corepressor binding","3/268","49/18639",0.0612244897959184,4.25807188547061,2.7581612934688,0.0333364550891373,0.589579020005028,0.57248468739541,"PBX1/SMAD3/TRAPPC2B",3
"GO:0009931","calcium-dependent protein serine/threonine kinase activity","2/268","21/18639",0.0952380952380952,6.62366737739872,3.11432127152061,0.0361402070586214,0.603652017359456,0.586149650390697,"PKN2/PRKD3",2
"GO:0016780","phosphotransferase activity, for other substituted phosphate groups","2/268","22/18639",0.0909090909090909,6.32259158751696,3.01703456940609,0.0393844630898649,0.603652017359456,0.586149650390697,"PGS1/FKRP",2
"GO:0061133","endopeptidase activator activity","2/268","22/18639",0.0909090909090909,6.32259158751696,3.01703456940609,0.0393844630898649,0.603652017359456,0.586149650390697,"PSME2/LGMN",2
"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","8/268","268/18639",0.0298507462686567,2.07607484963243,2.14310836580404,0.0404868143679374,0.603652017359456,0.586149650390697,"HES2/ZNF140/DACH1/ZBTB25/NACC1/ZNF91/IRF3/VAX2",8
"GO:0047555","3',5'-cyclic-GMP phosphodiesterase activity","2/268","23/18639",0.0869565217391304,6.04769630110318,2.92559767590808,0.0427346461878671,0.603652017359456,0.586149650390697,"PDE4A/PDE4C",2
"GO:0099186","structural constituent of postsynapse","2/268","23/18639",0.0869565217391304,6.04769630110318,2.92559767590808,0.0427346461878671,0.603652017359456,0.586149650390697,"SPTBN2/ACTN1",2
"GO:0140103","catalytic activity, acting on a glycoprotein","2/268","23/18639",0.0869565217391304,6.04769630110318,2.92559767590808,0.0427346461878671,0.603652017359456,0.586149650390697,"FUT8/B3GNT3",2
"GO:0098632","cell-cell adhesion mediator activity","3/268","55/18639",0.0545454545454545,3.79355495251018,2.5059339351357,0.0446126877069291,0.603652017359456,0.586149650390697,"NTNG1/GLDN/EPCAM",3
"GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity","2/268","24/18639",0.0833333333333333,5.79570895522388,2.839406493635,0.0461870643826552,0.603652017359456,0.586149650390697,"PDE4A/PDE4C",2
"GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity","2/268","24/18639",0.0833333333333333,5.79570895522388,2.839406493635,0.0461870643826552,0.603652017359456,0.586149650390697,"PDE4A/PDE4C",2
"GO:0030215","semaphorin receptor binding","2/268","24/18639",0.0833333333333333,5.79570895522388,2.839406493635,0.0461870643826552,0.603652017359456,0.586149650390697,"SEMA6B/SEMA4F",2
"GO:0016410","N-acyltransferase activity","4/268","94/18639",0.0425531914893617,2.959510955859,2.30037614930423,0.0467023921831294,0.603652017359456,0.586149650390697,"BRCA2/KAT2A/CERS1/LIPT1",4
"GO:0140789","histone phosphatase activity","5/268","136/18639",0.0367647058823529,2.5569304214223,2.20099084676413,0.0468098494882939,0.603652017359456,0.586149650390697,"PTPRR/PGAM5/CTDNEP1/PHLPP1/PPM1G",5
"GO:0140297","DNA-binding transcription factor binding","12/268","488/18639",0.0245901639344262,1.71020919990213,1.92020050025928,0.0504236525779222,0.635245986110365,0.616827579404844,"CRTC2/PBX1/HMGA2/TTC8/SMAD3/SOX8/KAT2A/STAT5B/STAT3/MED25/DNMT3A/ANXA4",12
"GO:0015459","potassium channel regulator activity","3/268","59/18639",0.0508474576271186,3.5363647862383,2.35676086613445,0.0530494494145753,0.635245986110365,0.616827579404844,"KCNAB2/DRD4/AKT1",3
"GO:0004112","cyclic-nucleotide phosphodiesterase activity","2/268","26/18639",0.0769230769230769,5.34988518943743,2.68075380944691,0.0533842544056654,0.635245986110365,0.616827579404844,"PDE4A/PDE4C",2
"GO:0050750","low-density lipoprotein particle receptor binding","2/268","26/18639",0.0769230769230769,5.34988518943743,2.68075380944691,0.0533842544056654,0.635245986110365,0.616827579404844,"HSPG2/SNX17",2
"GO:0045499","chemorepellent activity","2/268","28/18639",0.0714285714285714,4.96775053304904,2.53769352695572,0.0609481397435059,0.635245986110365,0.616827579404844,"SEMA6B/SEMA4F",2
"GO:0046625","sphingolipid binding","2/268","28/18639",0.0714285714285714,4.96775053304904,2.53769352695572,0.0609481397435059,0.635245986110365,0.616827579404844,"SELL/GLTPD2",2
"GO:0004722","protein serine/threonine phosphatase activity","4/268","103/18639",0.0388349514563107,2.70091291117229,2.09070776320103,0.0614032088285546,0.635245986110365,0.616827579404844,"PGAM5/CTDNEP1/PHLPP1/PPM1G",4
"GO:0010484","histone H3 acetyltransferase activity","2/268","29/18639",0.0689655172413793,4.79644879053011,2.47117789597301,0.0648592225402052,0.635245986110365,0.616827579404844,"BRCA2/KAT2A",2
"GO:0035250","UDP-galactosyltransferase activity","2/268","29/18639",0.0689655172413793,4.79644879053011,2.47117789597301,0.0648592225402052,0.635245986110365,0.616827579404844,"COLGALT2/B3GNT3",2
"GO:0043236","laminin binding","2/268","29/18639",0.0689655172413793,4.79644879053011,2.47117789597301,0.0648592225402052,0.635245986110365,0.616827579404844,"BCAM/FKRP",2
"GO:0106222","lncRNA binding","2/268","29/18639",0.0689655172413793,4.79644879053011,2.47117789597301,0.0648592225402052,0.635245986110365,0.616827579404844,"STAT3/DNMT3A",2
"GO:0004175","endopeptidase activity","10/268","405/18639",0.0246913580246914,1.71724709784411,1.76260901962788,0.0686770709565935,0.635245986110365,0.616827579404844,"ZMPSTE24/CAPN2/SPRTN/PSEN1/LGMN/USP8/ADAMTS7/TPSG1/PRSS33/PRRG2",10
"GO:0035925","mRNA 3'-UTR AU-rich region binding","2/268","30/18639",0.0666666666666667,4.6365671641791,2.40763902749136,0.0688520877084268,0.635245986110365,0.616827579404844,"ELAVL3/ZFP36L2",2
"GO:0098918","structural constituent of synapse","2/268","30/18639",0.0666666666666667,4.6365671641791,2.40763902749136,0.0688520877084268,0.635245986110365,0.616827579404844,"SPTBN2/ACTN1",2
"GO:0070325","lipoprotein particle receptor binding","2/268","31/18639",0.0645161290322581,4.48700048146365,2.34684095045651,0.0729235951425765,0.635245986110365,0.616827579404844,"HSPG2/SNX17",2
"GO:1990841","promoter-specific chromatin binding","3/268","68/18639",0.0441176470588235,3.06831650570676,2.0637375259684,0.0745748778865397,0.635245986110365,0.616827579404844,"SMAD3/IRF3/PCGF1",3
"GO:0008378","galactosyltransferase activity","2/268","32/18639",0.0625,4.34678171641791,2.28857342309708,0.0770706775266271,0.635245986110365,0.616827579404844,"COLGALT2/B3GNT3",2
"GO:0042910","xenobiotic transmembrane transporter activity","2/268","32/18639",0.0625,4.34678171641791,2.28857342309708,0.0770706775266271,0.635245986110365,0.616827579404844,"ABCC11/ATRAID",2
"GO:0098960","postsynaptic neurotransmitter receptor activity","3/268","69/18639",0.0434782608695652,3.02384815055159,2.03421648699208,0.0771729249830339,0.635245986110365,0.616827579404844,"ADRB1/DRD4/CHRNB1",3
"GO:0071889","14-3-3 protein binding","2/268","33/18639",0.0606060606060606,4.21506105834464,2.23264841883764,0.0812903389030912,0.635245986110365,0.616827579404844,"TMCC3/AKT1",2
"GO:0017124","SH3 domain binding","4/268","115/18639",0.0347826086956522,2.41907852044127,1.84369302485653,0.0843461160147109,0.635245986110365,0.616827579404844,"DRD4/FUT8/USP8/SOS1",4
"GO:0005518","collagen binding","3/268","72/18639",0.0416666666666667,2.89785447761194,1.94876261916992,0.0852011028201921,0.635245986110365,0.616827579404844,"HSPG2/SMAD3/C1QTNF1",3
"GO:0015035","protein-disulfide reductase activity","2/268","34/18639",0.0588235294117647,4.09108867427568,2.1788971827372,0.0855796532678519,0.635245986110365,0.616827579404844,"TXNDC12/PDIA2",2
"GO:0010485","histone H4 acetyltransferase activity","2/268","35/18639",0.0571428571428571,3.97420042643923,2.12716775200244,0.0899357631904074,0.635245986110365,0.616827579404844,"BRCA2/KAT2A",2
"GO:0015399","primary active transmembrane transporter activity","5/268","166/18639",0.0301204819277108,2.09483456212911,1.71133282238452,0.0918656967056185,0.635245986110365,0.616827579404844,"ABCB9/ATP6V1D/ABCC11/NDUFS7/COX7A2L",5
"GO:0004033","aldo-keto reductase (NADPH) activity","2/268","36/18639",0.0555555555555556,3.86380597014925,2.07732285641837,0.0943558784590938,0.635245986110365,0.616827579404844,"KCNAB2/RDH12",2
"GO:0030695","GTPase regulator activity","11/268","489/18639",0.0224948875255624,1.56448585294387,1.52781169171398,0.0963521023243757,0.635245986110365,0.616827579404844,"SYDE2/ARHGAP22/ARHGEF25/RHOF/PGAM5/DENND4A/RASGRF1/VPS9D1/RABEP1/TBC1D3D/SOS1",11
"GO:0051536","iron-sulfur cluster binding","3/268","76/18639",0.0394736842105263,2.74533582089552,1.84146033277273,0.0964305000612822,0.635245986110365,0.616827579404844,"DDX11/METTL17/NDUFS7",3
"GO:0005525","GTP binding","9/268","378/18639",0.0238095238095238,1.65591684434968,1.5560840737468,0.0965134195417259,0.635245986110365,0.616827579404844,"AK4/DAP3/GLUD1/GUCY2C/RHOF/EFL1/SEPTIN12/RHOT1/TUBB8B",9
"GO:0005096","GTPase activator activity","7/268","271/18639",0.025830258302583,1.79645591232032,1.59520353257584,0.0971438718478773,0.635245986110365,0.616827579404844,"SYDE2/ARHGAP22/PGAM5/VPS9D1/RABEP1/TBC1D3D/SOS1",7
"GO:0003697","single-stranded DNA binding","4/268","121/18639",0.0330578512396694,2.29912421364253,1.73159759846457,0.0971816696800218,0.635245986110365,0.616827579404844,"RPA2/SPRTN/DDX11/BRCA2",4
"GO:0060589","nucleoside-triphosphatase regulator activity","11/268","490/18639",0.0224489795918367,1.56129302467256,1.52076457345474,0.0973774961882046,0.635245986110365,0.616827579404844,"SYDE2/ARHGAP22/ARHGEF25/RHOF/PGAM5/DENND4A/RASGRF1/VPS9D1/RABEP1/TBC1D3D/SOS1",11
"GO:0022829","wide pore channel activity","2/268","37/18639",0.0540540540540541,3.75937878176684,2.02923813168299,0.0988372747508569,0.635245986110365,0.616827579404844,"GJC1/TOMM40",2
"GO:0051540","metal cluster binding","3/268","77/18639",0.038961038961039,2.70968210893584,1.81572050273531,0.0993277856959635,0.635245986110365,0.616827579404844,"DDX11/METTL17/NDUFS7",3
"GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","4/268","122/18639",0.0327868852459016,2.28027893320284,1.71356212157513,0.0994053111891708,0.635245986110365,0.616827579404844,"KCNAB2/RDH12/IDH2/MDH1",4
"GO:0046332","SMAD binding","3/268","79/18639",0.0379746835443038,2.64108256187417,1.76545089545681,0.105226143103631,0.635245986110365,0.616827579404844,"HMGA2/SMAD3/AXIN2",3
"GO:0004721","phosphoprotein phosphatase activity","5/268","175/18639",0.0285714285714286,1.98710021321962,1.5845940704068,0.108593896162582,0.635245986110365,0.616827579404844,"PTPRR/PGAM5/CTDNEP1/PHLPP1/PPM1G",5
"GO:0015036","disulfide oxidoreductase activity","2/268","40/18639",0.05,3.47742537313433,1.89446432665861,0.112622867600685,0.635245986110365,0.616827579404844,"TXNDC12/PDIA2",2
"GO:0031490","chromatin DNA binding","4/268","128/18639",0.03125,2.17339085820896,1.60891609744942,0.113234077452716,0.635245986110365,0.616827579404844,"HMGA2/SMAD3/STAT3/VAX2",4
"GO:0140994","RNA polymerase II CTD heptapeptide repeat modifying activity","4/268","128/18639",0.03125,2.17339085820896,1.60891609744942,0.113234077452716,0.635245986110365,0.616827579404844,"PGAM5/CTDNEP1/PHLPP1/PPM1G",4
"GO:0005085","guanyl-nucleotide exchange factor activity","6/268","230/18639",0.0260869565217391,1.81430889033095,1.50085469304864,0.115208014947964,0.635245986110365,0.616827579404844,"ARHGEF25/RHOF/DENND4A/RASGRF1/VPS9D1/SOS1",6
"GO:0030165","PDZ domain binding","3/268","83/18639",0.036144578313253,2.51380147455494,1.6694231835684,0.117421103389336,0.635245986110365,0.616827579404844,"ADRB1/PSEN1/SNTG2",3
"GO:0051117","ATPase binding","3/268","84/18639",0.0357142857142857,2.48387526652452,1.64629330415202,0.120549250166285,0.635245986110365,0.616827579404844,"NKAIN1/BRSK2/PSEN1",3
"GO:0004402","histone acetyltransferase activity","2/268","42/18639",0.0476190476190476,3.31183368869936,1.81159219075218,0.122072569860198,0.635245986110365,0.616827579404844,"BRCA2/KAT2A",2
"GO:0051879","Hsp90 protein binding","2/268","42/18639",0.0476190476190476,3.31183368869936,1.81159219075218,0.122072569860198,0.635245986110365,0.616827579404844,"CYP2E1/NUP62",2
"GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","4/268","132/18639",0.0303030303030303,2.10753052917232,1.54232291686965,0.122900074217398,0.635245986110365,0.616827579404844,"KCNAB2/RDH12/IDH2/MDH1",4
"GO:0019001","guanyl nucleotide binding","9/268","400/18639",0.0225,1.56484141791045,1.37929343999455,0.124321994336923,0.635245986110365,0.616827579404844,"AK4/DAP3/GLUD1/GUCY2C/RHOF/EFL1/SEPTIN12/RHOT1/TUBB8B",9
"GO:0032561","guanyl ribonucleotide binding","9/268","400/18639",0.0225,1.56484141791045,1.37929343999455,0.124321994336923,0.635245986110365,0.616827579404844,"AK4/DAP3/GLUD1/GUCY2C/RHOF/EFL1/SEPTIN12/RHOT1/TUBB8B",9
"GO:0048156","tau protein binding","2/268","43/18639",0.0465116279069767,3.23481430059007,1.77201156882634,0.126867969653547,0.635245986110365,0.616827579404844,"BRSK2/LGMN",2
"GO:0019205","nucleobase-containing compound kinase activity","2/268","44/18639",0.0454545454545455,3.16129579375848,1.73357688373606,0.131707318314192,0.635245986110365,0.616827579404844,"AK4/DGUOK",2
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","8/268","349/18639",0.0229226361031519,1.59423512808451,1.35352048902324,0.13176344797624,0.635245986110365,0.616827579404844,"HMGA2/TTC8/SMAD3/STAT5B/STAT3/MED25/DNMT3A/ANXA4",8
"GO:0002020","protease binding","4/268","136/18639",0.0294117647058824,2.04554433713784,1.4780580328209,0.132905302705687,0.635245986110365,0.616827579404844,"SELL/BRCA2/MBP/NDUFS7",4
"GO:0031406","carboxylic acid binding","5/268","187/18639",0.0267379679144385,1.8595857610344,1.42688491049186,0.133022525297648,0.635245986110365,0.616827579404844,"SELL/P4HA1/GLUD1/DMBT1/NDUFAB1",5
"GO:0004197","cysteine-type endopeptidase activity","3/268","88/18639",0.0340909090909091,2.37097184531886,1.55699372248242,0.133360944334036,0.635245986110365,0.616827579404844,"CAPN2/LGMN/USP8",3
"GO:0003680","minor groove of adenine-thymine-rich DNA binding","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"HMGA2",1
"GO:0003796","lysozyme activity","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"LYZ",1
"GO:0004935","adrenergic receptor activity","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"ADRB1",1
"GO:0008140","cAMP response element binding protein binding","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"CRTC2",1
"GO:0008190","eukaryotic initiation factor 4E binding","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"EIF4EBP2",1
"GO:0015643","toxic substance binding","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"GUCY2C",1
"GO:0016303","1-phosphatidylinositol-3-kinase activity","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"PIK3R3",1
"GO:0016868","intramolecular phosphotransferase activity","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"PGAM1",1
"GO:0031956","medium-chain fatty acid-CoA ligase activity","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"ACSM3",1
"GO:0034596","phosphatidylinositol phosphate 4-phosphatase activity","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"INPP4A",1
"GO:0042166","acetylcholine binding","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"CHRNB1",1
"GO:0042975","peroxisome proliferator activated receptor binding","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"ASXL2",1
"GO:0043208","glycosphingolipid binding","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"SELL",1
"GO:0043225","ATPase-coupled inorganic anion transmembrane transporter activity","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"ABCC11",1
"GO:0045322","unmethylated CpG binding","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"DNMT3A",1
"GO:0051880","G-quadruplex DNA binding","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"DDX11",1
"GO:0097177","mitochondrial ribosome binding","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"NDUFAB1",1
"GO:0098505","G-rich strand telomeric DNA binding","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"RPA2",1
"GO:0140999","histone H3K4 trimethyltransferase activity","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"KMT2D",1
"GO:0141109","transporter activator activity","1/268","10/18639",0.1,6.95485074626866,2.27497569657167,0.134859611603411,0.635245986110365,0.616827579404844,"AKT1",1
"GO:0043177","organic acid binding","5/268","189/18639",0.0264550264550265,1.83990760483298,1.40173165977235,0.137316995791878,0.635245986110365,0.616827579404844,"SELL/P4HA1/GLUD1/DMBT1/NDUFAB1",5
"GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","2/268","46/18639",0.0434782608695652,3.02384815055159,1.65990318239313,0.141508948021366,0.635245986110365,0.616827579404844,"CYP2E1/CYP2A6",2
"GO:0030291","protein serine/threonine kinase inhibitor activity","2/268","46/18639",0.0434782608695652,3.02384815055159,1.65990318239313,0.141508948021366,0.635245986110365,0.616827579404844,"AKT1/SPRED2",2
"GO:0061733","protein-lysine-acetyltransferase activity","2/268","47/18639",0.0425531914893617,2.959510955859,1.62455426159124,0.146466908237919,0.635245986110365,0.616827579404844,"BRCA2/KAT2A",2
"GO:0140359","ABC-type transporter activity","2/268","47/18639",0.0425531914893617,2.959510955859,1.62455426159124,0.146466908237919,0.635245986110365,0.616827579404844,"ABCB9/ABCC11",2
"GO:0001161","intronic transcription regulatory region sequence-specific DNA binding","1/268","11/18639",0.0909090909090909,6.32259158751696,2.13273562438567,0.147305670119181,0.635245986110365,0.616827579404844,"VAX2",1
"GO:0002162","dystroglycan binding","1/268","11/18639",0.0909090909090909,6.32259158751696,2.13273562438567,0.147305670119181,0.635245986110365,0.616827579404844,"FKRP",1
"GO:0008172","S-methyltransferase activity","1/268","11/18639",0.0909090909090909,6.32259158751696,2.13273562438567,0.147305670119181,0.635245986110365,0.616827579404844,"DNMT3A",1
"GO:0019206","nucleoside kinase activity","1/268","11/18639",0.0909090909090909,6.32259158751696,2.13273562438567,0.147305670119181,0.635245986110365,0.616827579404844,"DGUOK",1
"GO:0099528","G protein-coupled neurotransmitter receptor activity","1/268","11/18639",0.0909090909090909,6.32259158751696,2.13273562438567,0.147305670119181,0.635245986110365,0.616827579404844,"ADRB1",1
